,frequency
urlLink,2
Current,1
Phase,1
Waning,1
Gibbous,1
Moon,3
in,2
Pisces,3
The,1
marks,1
a,3
time,2
of,2
emotional,1
sensitivity,1
nostalgia,1
and,8
spirituality,1
People,1
may,3
become,1
more,1
sensitive,1
compassionate,1
imaginative,1
As,1
creativity,1
will,1
be,1
enhanced,1
this,2
is,1
good,1
to,2
explore,1
musical,1
talents,1
other,1
artistic,1
endeavors,1
Represented,1
by,1
Pair,1
Fishes,1
Pisceans,1
are,2
selfless,1
spiritual,1
often,1
strongly,1
intuitive,1
they,1
receptive,1
the,2
collective,1
unconscious,1
While,1
moves,1
through,1
people,1
feel,1
devoted,1
gentle,1
but,1
also,1
fragile,1
passive,1
timid,1
Dreams,1
memories,1
stir,1
during,1
influence,1
Source,1
Astrology,1
com,1
