,frequency
THE,1
REVIEW,1
S,1
IS,1
ARE,1
IN,1
The,2
words,1
are,1
out,1
in,2
print,1
for,4
comment,1
or,2
not,2
and,3
the,5
judgement,1
is,2
guilty,1
now,1
Decision,1
hangs,1
steady,1
three,1
days,1
running,1
with,1
little,1
deviation,1
story,1
line,1
Simple,1
fool,1
to,2
be,1
nothing,1
better,1
than,1
just,1
something,1
overlooked,1
again,1
wonder,1
of,1
it,1
all,1
knowing,1
like,2
a,2
path,1
I,1
stopped,1
on,1
walk,1
dropped,1
my,1
knees,1
counted,1
curled,1
fist,1
waiting,1
moment,1
past,1
passed,1
