,frequency
urlLink,1
Osho,2
Zen,1
Tarot,1
28,1
Receptivity,3
Listening,4
is,6
one,2
of,10
the,12
basic,1
secrets,1
entering,1
into,1
temple,1
God,4
means,2
passivity,2
forgetting,1
yourself,4
completely,2
only,3
then,1
can,3
you,18
listen,5
When,3
attentively,1
to,6
somebody,1
forget,2
If,2
cannot,2
never,1
are,8
too,1
self,1
conscious,1
about,1
simply,1
pretend,1
that,5
listening,2
don,1
t,1
You,3
may,2
nod,1
your,1
head,2
sometimes,1
say,2
yes,1
and,9
no,3
but,1
not,1
become,4
just,1
a,7
passage,1
receptivity,4
womb,1
feminine,4
And,2
arrive,1
has,2
reach,3
as,2
aggressive,2
invaders,1
conquerors,1
or,5
it,2
will,1
be,1
better,1
when,2
receptive,2
yin,1
door,1
open,1
wait,1
art,1
for,2
becoming,1
passive,1
A,1
Sudden,1
Clash,1
Thunder,1
Chapter,1
5,1
Commentary,1
represents,2
quality,1
water,2
emotions,1
Her,1
arms,1
extended,1
upwards,1
receive,1
she,3
immersed,1
in,2
She,1
busy,1
mind,1
hinder,1
her,2
pure,1
filled,1
continuously,1
emptying,1
herself,1
overflowing,1
receiving,1
more,1
The,2
lotus,1
pattern,1
matrix,1
emerges,1
from,3
perfect,1
harmony,1
universe,1
becomes,1
apparent,1
we,1
tune,1
with,1
Queen,1
Water,1
brings,2
time,1
unboundedness,1
gratitude,1
whatever,1
life,1
without,1
any,1
expectations,1
demands,1
Neither,1
duty,1
thought,1
merit,1
reward,1
important,1
Sensitivity,1
intuition,1
compassion,1
qualities,1
shine,1
forth,1
now,1
dissolving,1
all,1
obstacles,1
keep,1
us,1
separate,1
each,1
other,1
whole,1
