,frequency
urlLink,1
Emode,1
Right,2
Job,3
Wrong,1
Your,1
Results,1
Heather,1
the,7
for,5
you,8
will,1
allow,1
to,11
be,2
Creative,1
and,5
Analytical,1
You,2
re,2
a,4
visionary,1
in,3
many,1
people,2
s,1
eyes,1
able,1
think,1
outside,1
of,3
box,1
come,1
up,1
with,1
your,5
own,1
solutions,1
creative,1
not,1
necessarily,1
artistic,1
sense,1
but,1
because,3
can,1
expand,1
mind,1
do,2
things,1
differently,1
from,1
others,2
It,1
might,1
take,1
while,1
colleagues,1
recognize,1
reward,1
entrepreneurial,1
spirit,1
abilities,1
That,2
could,1
they,2
envy,1
or,2
find,2
ideas,1
slightly,1
rebellious,1
willing,1
go,1
against,1
current,1
All,1
all,1
make,1
it,1
hard,1
pigeon,1
hole,1
is,2
why,1
more,1
than,1
need,1
job,2
that,2
allows,1
play,1
strengths,1
break,1
out,2
mold,1
truly,1
excel,1
Ok,1
so,1
fine,1
what,2
I,1
really,1
have,1
pay,1
14,1
95,1
full,1
test,1
results,1
Is,1
just,1
total,1
waste,1
money,1
