,frequency
UNWRAPPED,1
Yesterday,1
afternoon,2
we,2
weeded,1
our,1
first,2
garden,1
and,5
tilled,1
the,4
soil,1
Now,1
each,1
breath,1
take,1
is,2
a,2
greater,1
symbol,1
than,2
jumping,1
from,2
plane,1
Your,1
fingers,1
touch,1
mine,1
perfect,1
fit,1
of,1
palms,1
together,1
are,1
more,2
two,1
breaths,1
finding,1
rhythm,1
Each,1
day,1
unwrapped,1
contents,1
spill,1
morning,1
to,2
evening,1
I,1
am,1
below,1
above,1
beside,1
it,2
all,2
looking,1
forward,1
as,1
if,1
s,1
time,1
that,1
direction,1
ever,1
existed,1
for,1
me,1
at,1
