,frequency
Wage,4
Peace,1
peace,3
with,2
your,3
breath,1
Breathe,4
in,5
firemen,1
and,9
rubble,1
breathe,4
out,4
whole,1
buildings,1
flocks,1
of,5
redwing,1
blackbirds,1
terrorists,1
sleeping,1
children,1
freshly,1
mown,1
fields,1
confusion,1
maple,1
trees,1
the,6
fallen,1
lifelong,1
friendships,1
intact,1
listening,1
hearing,1
sirens,1
pray,1
loud,1
Remember,1
tools,1
flower,1
seeds,1
clothes,1
pins,1
clean,1
rivers,1
Make,1
soup,1
Play,1
music,1
learn,1
word,1
for,2
thank,1
you,1
three,1
languages,1
Learn,1
to,1
knit,1
make,1
a,2
hat,1
Think,1
chaos,1
as,3
dancing,1
raspberries,1
imagine,1
grief,1
outbreath,1
beauty,1
or,1
gesture,1
fish,1
Swim,1
other,1
side,1
Never,1
has,2
world,1
seemed,1
so,1
fresh,1
precious,1
Have,1
cup,1
tea,1
rejoice,1
Act,1
if,1
armistice,1
already,1
arrived,1
Don,1
t,1
wait,1
another,1
minute,1
Mary,1
Oliver,1
