,frequency
urlLink,1
SELF,1
HELP,1
Divorce,2
DIVORCE,1
A,2
Crisis,1
Any,1
Way,1
You,1
Look,1
At,2
It,3
If,1
you,11
are,13
currently,1
facing,1
the,45
realities,2
of,41
a,25
divorce,17
either,1
as,10
partner,4
in,18
failing,1
marriage,3
or,9
child,3
parents,3
whose,2
is,18
ending,1
not,6
alone,2
More,1
than,4
two,1
and,47
one,4
half,1
million,2
adults,1
every,1
year,1
more,3
children,7
become,1
divorced,1
CRISIS,1
major,1
proportions,1
second,1
only,3
to,26
death,1
spouse,1
parent,2
terms,2
emotional,5
trauma,4
stress,1
upheaval,1
it,9
causes,1
According,1
dictionary,1
crisis,7
situation,1
outcome,1
decides,1
whether,1
possible,2
bad,1
consequences,1
will,4
occur,1
That,1
automatically,1
disaster,2
potentially,1
so,1
In,2
fact,1
Chinese,1
word,2
for,6
composed,1
symbols,1
meaning,1
DANGER,1
OPPORTUNITY,1
The,5
process,2
coming,1
with,15
any,1
other,1
loss,17
that,10
matter,2
necessarily,2
involves,3
consideration,1
both,2
its,1
dangers,5
opportunities,2
associated,3
can,6
be,5
summed,1
up,2
LOSS,1
Whether,1
willingly,1
seeking,3
who,5
resisting,1
action,2
has,1
no,1
choice,1
incur,1
serious,1
losses,7
result,2
Recognizing,1
extent,1
economic,1
your,3
home,1
previous,1
social,1
life,3
daily,1
contact,1
household,1
help,6
i,1
e,1
laws,1
routine,2
name,1
few,1
first,1
step,1
toward,1
identifying,2
understanding,1
resolving,1
wide,1
range,1
intense,4
feelings,8
accompany,1
such,2
important,3
realize,1
above,2
Reactions,1
early,2
stages,3
include,1
numbness,1
shock,1
denial,1
well,1
helplessness,1
despair,1
terror,1
these,6
helpful,1
acknowledge,1
tremendous,1
pain,5
them,3
remind,2
yourself,8
survive,2
recognize,1
universality,1
reactions,1
normal,1
healthy,1
experience,3
encourage,1
sit,1
take,1
care,1
by,3
getting,1
rest,1
allowing,2
friends,1
give,2
support,2
building,1
structure,2
counter,1
sense,1
being,2
out,4
control,1
giving,1
room,1
mistakes,1
comfort,1
others,2
have,2
experienced,1
similar,2
guidance,1
immediately,1
if,1
think,1
need,7
later,1
stage,3
aspects,2
mourning,1
Feelings,1
most,4
often,3
this,2
anger,1
depression,1
Again,1
understand,2
accept,1
legitimate,1
also,2
time,1
work,1
through,4
rather,1
run,1
away,1
compulsive,1
activities,2
new,4
relationships,3
acting,2
self,5
defeating,1
behaviors,2
those,1
listed,1
but,3
For,3
means,1
their,2
family,1
they,8
known,1
This,2
stimulates,1
overwhelming,1
fears,1
abandonment,1
threat,1
Furthermore,1
lack,1
equipment,1
deal,1
constructively,1
Thus,1
engage,1
which,2
bring,2
on,3
To,1
cope,1
direct,1
non,1
blaming,1
honest,1
information,1
about,1
what,2
happening,1
expect,1
They,4
reassurance,1
divorcing,1
preserved,1
protected,2
at,2
all,1
costs,1
from,3
negative,1
bitter,1
consistency,1
Finally,1
legitimizing,1
many,3
scary,1
emotions,1
feeling,1
And,1
given,1
alternatives,1
expressing,1
coping,2
As,1
stated,1
earlier,1
danger,1
opportunity,2
Once,1
traumatic,1
managed,1
survival,2
worked,1
approach,1
healing,2
growing,2
presents,1
beginnings,1
offers,1
examination,1
renewal,1
turn,1
growth,1
fulfillment,1
point,1
view,1
failure,1
learning,1
Through,1
processes,1
forgiving,1
focusing,1
gain,1
comes,1
taking,1
constructive,1
discovering,1
interests,1
rediscovering,1
able,1
build,1
joy,1
excitement,1
creativity,1
peace,1
back,1
into,1
end,1
better,1
started,1
before,1
us,1
challenge,1
enormous,1
There,1
books,1
available,1
assist,1
challenges,1
Two,1
useful,1
ones,1
Divorcing,1
Kranzler,1
Belli,1
detailing,1
legal,1
logistical,1
How,1
Survive,1
Loss,1
Love,1
Colgrove,1
Bloomfiled,1
McWilliams,1
dealing,1
general,1
Also,1
reminded,1
there,1
professionals,1
campus,1
painful,1
eventually,1
thrive,1
following,1
Consult,1
Counseling,2
Center,3
Shoemaker,1
Hall,1
314,2
7651,1
Mental,1
Health,2
Clinic,1
8106,1
offer,1
author,1
Kathy,1
Zamostny,1
staff,1
psychologist,1
University,1
article,1
was,1
originally,1
presented,1
Commuter,2
Connection,1
production,1
Office,1
Affairs,1
