,frequency
Current,1
Phase,1
Last,2
Quarter,2
in,2
Cancer,2
Keywords,1
Nurturing,1
Emotional,1
Sensitive,1
Imaginitive,1
Sentimental,1
Goddess,2
HERA,1
Altar,1
The,1
Watery,1
Moon,1
brings,1
up,1
memories,1
of,3
childhood,1
warm,1
mothery,1
arms,1
and,2
tender,1
touches,1
for,2
loved,1
ones,1
Our,1
hearts,1
swirl,1
a,2
sea,1
ancient,1
imagery,1
watch,1
out,1
crabbiness,1
Remember,1
the,5
phase,2
is,2
fall,1
stage,1
moon,1
s,1
growth,1
cycle,1
which,1
needs,1
to,2
occur,1
before,2
seeds,1
can,1
spread,1
In,1
this,1
there,1
desire,1
explore,1
principles,1
you,1
have,1
been,1
working,1
under,1
re,1
assess,1
foundation,1
pushing,1
further,1
ahead,1
Sources,1
http,1
www,1
mooncatsastrology,1
com,1
webpages,1
moontoday,1
htm,1
cancer,1
