,frequency
urlLink,1
Near,2
Future,2
The,2
Hierophant,5
Main,1
meaning,2
positional,1
You,3
are,3
about,2
to,10
be,3
inducted,1
into,3
the,31
society,1
of,14
teachers,1
and,6
healers,1
card,4
in,5
position,2
indicates,1
which,1
way,1
wind,1
is,3
blowing,1
with,4
regard,1
your,4
situation,1
If,1
you,5
follow,1
Advice,1
however,1
can,2
improve,1
on,2
or,3
neutralize,1
tendencies,1
With,1
this,4
it,2
appears,1
that,2
may,2
soon,1
receive,1
some,2
acknowledgment,1
certification,1
approval,1
from,3
experts,1
field,1
recognized,1
for,3
efforts,1
long,1
term,1
dedication,1
passion,1
has,1
taken,1
absorb,1
wisdom,1
those,1
who,2
came,1
before,1
In,1
recognition,1
dogged,1
commitment,1
being,1
brought,1
inner,1
circle,1
This,2
no,1
accident,1
Trust,1
flow,1
events,1
as,2
they,1
unfold,1
needed,1
help,1
transmission,1
sacred,1
knowledge,1
past,1
future,1
General,1
Traditionally,1
known,1
refers,1
a,4
Master,1
learning,1
practical,1
lessons,1
study,2
Natural,1
Law,1
energy,1
points,1
agent,1
resource,1
reveal,1
secrets,1
life,1
cycles,1
moon,1
tides,1
links,1
between,1
human,1
beings,1
heavens,1
Because,1
monasteries,1
were,1
only,1
places,1
person,1
could,1
learn,1
read,1
write,1
middle,1
ages,1
was,2
one,3
whom,1
student,1
would,1
petition,1
entry,1
He,1
set,1
curriculum,1
neophyte,1
s,1
course,1
Often,1
pictured,1
right,1
hand,1
raised,1
blessing,1
linked,1
ancient,1
lineage,1
Melchezidek,1
initiator,1
Hebrew,1
priestly,1
tradition,2
passes,1
teachings,1
All,1
shamans,1
any,1
draw,1
upon,1
archetype,1
