,frequency
urlLink,2
http,2
www,1
enneagramcentral,1
com,1
Style,1
Four,1
Fours,5
are,5
about,1
authenticity,1
have,4
a,7
deep,1
and,6
wide,1
range,1
of,6
emotions,1
trust,1
their,9
subjective,1
experience,1
to,4
make,3
life,1
decisions,1
They,4
frequently,1
highly,2
esthetic,1
not,3
in,3
talent,1
necessarily,1
but,1
concern,1
because,3
they,9
developed,1
ability,1
think,1
symbolically,1
This,2
coupled,1
with,1
emotional,1
richness,1
cries,1
out,1
for,3
artistic,1
expression,1
personal,1
statement,1
many,1
things,1
do,1
from,1
the,3
way,1
dress,1
choice,1
Impressionist,1
paintings,1
rather,1
enjoy,1
being,1
part,1
crowd,1
natural,1
sense,1
aristocracy,1
Taste,1
maintain,1
is,2
determined,1
by,1
votes,1
When,1
less,1
healthy,1
speech,1
becomes,1
lamentation,1
as,2
claim,3
uniqueness,1
suffering,2
often,1
develop,1
spirit,1
entitlement,1
compensate,1
feeling,1
that,2
somehow,1
defective,1
defect,1
paradoxically,1
basis,1
deserve,1
love,2
on,1
friends,1
suffered,1
this,1
has,1
made,1
them,1
more,2
authentic,1
so,1
lovable,1
you,1
may,1
know,1
Shakespeare,1
Dennis,1
Rodman,1
Nicholas,1
Cage,1
Marlon,1
Brando,1
Ann,1
Rice,1
Vampires,1
depicted,1
Kate,1
Winslet,1
Vincent,1
van,1
Gogh,1
Eric,1
Clapton,1
Michael,1
Jackson,1
John,1
Malkovich,1
Thomas,1
Merton,1
Allen,1
Watts,1
tap3x,1
net,1
EMBTI,1
journal,1
html,1
More,1
Personality,1
Tests,1
