,frequency
urlLink,1
News,1
US,3
post,2
war,2
effort,1
seen,1
as,1
on,1
the,7
brink,1
of,1
fiasco,2
It,1
s,1
close,1
to,3
a,2
said,2
Loren,1
Thompson,1
an,2
analyst,1
with,2
Lexington,1
Institute,1
Washington,1
research,1
organization,1
The,2
contrasts,1
between,1
efforts,1
rebuild,1
Iraq,1
and,1
stunning,1
military,1
victory,1
could,2
hardly,1
be,1
more,1
pronounced,1
Rejecting,1
criticism,1
that,2
United,1
States,1
failed,1
prepare,1
for,1
occupation,1
Defense,1
Secretary,1
Donald,1
Rumsfeld,2
has,1
suggested,1
no,1
plan,1
have,1
anticipated,1
conditions,1
confronting,1
forces,1
You,1
couldn,1
t,1
know,1
how,1
it,1
would,1
end,1
in,1
interview,1
New,1
York,1
Times,1
published,1
Sunday,1
