,frequency
Current,1
Phase,1
New,1
Moon,2
Well,1
this,2
last,1
moon,4
cycle,4
certainly,1
brought,1
with,3
it,1
some,1
interesting,1
events,1
There,1
was,1
an,1
in,3
your,2
face,1
quality,1
to,2
reality,1
Today,1
kicks,1
off,1
the,5
next,1
a,3
beginning,1
Earth,1
Taurus,2
The,3
new,1
is,1
often,1
looked,1
at,1
as,1
dormant,1
phase,1
where,1
seed,1
really,1
takes,1
root,1
Sensible,1
strong,1
willed,1
should,1
provide,1
safe,1
and,1
fertile,1
ground,1
earth,1
element,1
represents,1
everything,1
that,1
has,1
potential,1
for,2
growth,1
into,1
something,1
greater,1
special,1
focus,1
on,1
tangible,1
Go,1
within,1
plant,1
intentions,1
This,1
one,1
could,1
be,1
big,1
Sources,1
Moonsurfing,1
Oracle,1
Earthlore,1
Astrology,1
