,frequency
For,1
Each,2
of,7
You,1
Be,1
who,1
you,18
are,6
and,4
will,5
be,7
learn,3
to,9
cherish,1
that,2
boistrous,1
Black,1
Angel,1
drives,1
up,1
one,1
day,1
down,1
another,1
protecting,1
the,8
place,1
where,2
your,10
power,2
rises,1
running,1
like,1
hot,1
blood,1
from,2
same,1
source,1
as,3
pain,2
When,1
hungry,1
eat,1
whatever,2
sustains,1
until,1
morning,1
but,2
do,3
not,7
misled,1
by,1
details,1
simply,1
because,1
live,1
them,6
Do,2
let,1
head,1
deny,1
hands,1
any,3
memory,1
what,2
passes,1
through,1
nor,4
eyes,1
heart,2
everything,1
can,1
useful,1
except,1
is,3
wasteful,1
need,1
remember,1
this,1
when,3
accused,1
destruction,1
Even,1
they,2
dangerous,1
examine,1
those,1
machines,1
hate,2
before,1
discard,1
never,3
mourn,1
lack,1
their,1
lest,1
condemned,1
relive,1
If,1
lonely,1
enough,1
love,3
easily,1
always,1
brave,1
although,1
it,2
does,1
grow,1
easier,1
pretend,1
convenient,1
beliefs,1
even,1
righteous,1
able,1
defend,1
city,1
while,1
shouting,1
Remember,1
our,1
sun,1
most,1
noteworthy,1
star,1
only,2
nearest,1
Respect,1
bring,1
back,1
dreaming,1
look,1
for,1
new,1
gods,1
in,4
sea,1
part,1
a,3
rainbow,1
time,1
deeply,1
if,1
were,1
forever,1
nothing,1
eternal,1
Speak,1
proudly,1
children,1
ever,1
may,1
find,1
tell,1
offspring,1
slaves,1
mother,1
was,1
princess,1
darkness,1
Audre,1
Lorde,1
From,1
Land,1
Where,1
Other,1
People,1
Live,1
