,frequency
Stolen,1
Playgrounds,1
Tiger,1
Woods,1
homeland,1
stretches,1
out,3
across,1
my,5
field,1
of,6
vision,1
I,7
tell,1
the,8
woman,1
to,4
right,1
that,1
33,1
all,1
water,1
in,3
Jacksonville,1
must,1
go,1
feed,1
these,1
lawns,1
a,2
number,1
pulled,1
ass,1
but,1
possibly,1
true,1
Golfers,1
spot,1
landscape,1
like,1
cat,1
shit,1
litter,1
am,2
thinking,2
house,1
off,1
Stockton,1
where,1
spent,1
yesterday,1
crackheads,1
bumming,1
clove,1
cigarettes,1
neighborhood,1
wasn,1
t,1
supposed,1
walk,1
after,1
dark,1
and,4
kids,1
never,1
saw,1
playing,1
outside,1
The,1
wind,1
is,1
blowing,1
inside,1
meeting,1
space,1
people,1
vend,1
their,1
wares,1
investment,1
bankers,1
5th,1
hole,1
wives,1
stub,1
smoke,1
steal,1
pack,1
matches,1
from,1
shiny,1
clean,1
ashtray,1
