,frequency
VIRGO,1
LUNAR,1
CYCLE,1
Aug,2
27,2
Sep,1
24,1
2003,1
The,4
New,2
Moon,4
in,8
Virgo,6
on,3
August,1
begins,1
a,3
29,1
6,1
day,1
cycle,4
about,1
developing,1
analytical,1
skills,1
sense,2
of,23
discrimination,1
and,24
the,35
ability,1
to,13
recognize,1
patterns,2
This,3
preparatory,1
stage,1
process,1
our,4
development,1
gives,1
us,2
time,2
improve,1
situation,1
by,3
attending,1
details,1
simple,1
rituals,1
daily,2
life,4
will,6
provide,1
grounding,1
necessary,1
for,5
balance,1
is,12
an,2
especially,1
good,2
period,1
work,2
mind,3
body,1
connection,1
Analyze,1
adjust,1
routines,1
support,2
physical,1
mental,1
well,1
being,2
Good,1
health,3
altruistic,1
service,1
productive,1
employment,1
success,2
practicality,1
prudence,1
guarantee,1
it,2
Use,1
this,5
refine,1
revise,1
spark,1
intention,1
you,3
ignited,1
last,1
spring,1
It,2
s,1
redesign,1
form,1
future,1
take,1
Mercury,3
Retrograde,2
from,2
28,1
Sept,1
20,1
means,1
redo,1
rethink,1
rewrite,1
revaluate,1
revisit,1
reanalyze,1
Over,1
next,2
three,1
weeks,1
we,6
have,1
opportunity,1
see,1
what,4
needs,1
changing,1
finances,1
loves,1
play,1
hide,1
go,1
seek,1
with,3
every,1
area,1
communication,1
including,1
travel,1
cars,1
traffic,1
jams,1
computers,1
break,1
downs,1
lost,1
items,1
creates,1
environment,1
whacky,1
crazy,1
making,2
events,2
mishaps,1
Timing,1
everything,1
If,1
can,1
wait,1
do,2
not,4
sign,1
anything,1
until,1
after,1
September,1
20th,1
your,6
patience,1
pay,1
off,1
Messenger,1
gods,2
archetypes,1
He,1
travels,1
freely,1
between,1
worlds,1
conscious,2
part,2
reading,1
right,1
now,1
subconscious,1
that,2
which,1
just,1
below,1
threshold,1
awareness,1
i,1
e,1
dreams,1
true,1
desires,1
wishes,1
And,1
unconscious,1
unknown,1
Self,1
made,1
through,2
others,2
mirroring,1
back,2
deeply,2
hidden,1
both,1
light,2
dark,1
All,1
energy,6
I,4
am,1
You,1
are,8
personal,2
planetary,1
astrology,1
represents,1
motion,1
currently,1
utilizing,1
working,2
consciously,1
or,2
unconsciously,1
We,5
live,1
cycles,2
within,1
With,1
Jupiter,3
planet,1
wealth,1
blessings,2
gifts,1
expansion,1
moving,2
into,2
also,1
where,1
stay,1
year,1
invited,1
heal,1
advance,1
careers,1
Watch,1
mountains,1
out,2
molehills,1
building,1
towards,1
fullmoon,1
Plant,1
seeds,1
prepare,1
harvest,1
Full,1
In,1
perfection,2
why,2
practice,2
unconditionally,1
constructive,1
no,1
self,1
criticism,2
continuously,1
focus,1
positive,3
if,1
send,1
get,1
results,1
Law,2
Attraction,1
What,1
Instead,1
getting,1
caught,1
up,1
negatives,1
fueling,1
frustration,1
express,1
gratitude,1
Allowing,1
Explore,1
secrets,1
financial,1
Money,1
root,1
all,1
evil,1
must,1
evolve,1
beyond,1
fear,1
money,1
limitation,1
struggle,1
power,1
global,1
elite,1
crumbling,1
people,1
winning,1
As,1
bad,1
as,1
things,1
may,1
seem,1
minuscule,1
compared,1
was,1
seen,1
prophesized,1
fifth,1
dimension,1
vibration,1
love,1
compassion,1
abundance,1
Monthly,1
Affirmation,1
serve,1
highest,1
Love,1
filter,1
information,1
without,1
judgment,1
find,1
moment,1
Interpretation,1
urlLink,2
Zodiac,1
Arts,1
Kelley,1
Rosano,1
