,frequency
urlLink,1
September,2
11,2
2001,2
the,15
tone,2
of,7
America,1
changed,2
The,1
news,1
was,6
relentless,1
and,6
none,1
it,3
good,1
Words,1
conveyed,1
events,3
but,1
words,1
failed,1
to,9
tell,1
emotional,1
tale,1
As,1
NPR,2
covered,1
music,4
that,5
gave,1
listeners,1
time,2
reflect,1
digest,1
images,1
impact,1
So,1
many,1
letters,2
came,1
telling,1
us,1
how,1
comforted,1
they,2
were,1
by,1
In,1
wake,1
all,1
happened,1
I,4
surprised,1
anyone,1
would,1
take,1
mention,1
seemed,1
so,1
trivial,1
compared,1
weeks,1
reminded,1
again,1
why,2
composers,1
score,1
players,1
perform,1
Together,1
create,2
a,2
magnificence,1
goes,1
beyond,1
spoken,1
word,1
both,1
touching,1
ear,1
reaching,1
soul,1
ve,1
put,1
together,1
some,3
here,1
in,3
part,1
answer,1
those,1
wondering,1
what,1
we,1
played,1
precise,1
record,1
keeping,1
impossible,1
also,1
an,1
aural,1
snapshot,1
small,1
way,1
tries,1
capture,1
nation,1
shaken,1
hope,1
you,1
find,1
comfort,1
this,1
edition,1
All,2
Songs,1
Considered,2
Bob,1
Boilen,1
Director,1
Things,1
