,frequency
Subject,1
Story,1
for,2
you,14
Date,1
Mon,1
9,1
Sep,1
2002,1
19,1
27,1
36,1
0600,1
From,1
Jafree,1
To,1
Heather,1
Uniqueness,1
Beyond,1
superiority,5
and,12
inferiority,4
Every,1
human,1
being,3
is,18
unique,3
There,1
no,1
question,1
of,7
anybody,2
superior,5
or,2
inferior,9
Yes,1
people,1
are,9
different,1
Let,1
me,3
remind,1
one,1
thing,1
otherwise,1
will,5
misunderstand,1
I,16
am,5
not,2
saying,1
that,3
everybody,2
equal,2
Nobody,1
nobody,7
but,1
either,1
People,2
simply,2
incomparable,1
You,3
have,9
to,12
contribute,2
my,3
potential,2
life,2
your,3
discover,2
own,2
When,3
disappears,3
all,4
feeling,4
also,1
They,3
live,1
together,3
they,4
cannot,2
be,5
separated,2
The,8
man,4
who,2
feels,2
still,1
somewhere,2
wants,1
feel,2
come,3
in,2
a,7
pair,1
always,1
there,4
It,2
happened,1
A,4
very,2
proud,1
warrior,2
samurai,4
came,1
see,1
Zen,1
master,8
was,6
famous,1
well,1
known,1
over,1
the,24
country,1
But,1
looking,2
at,3
beauty,1
grace,1
moment,2
he,4
suddenly,2
felt,4
Maybe,1
had,1
with,1
an,2
unconscious,1
desire,1
prove,1
his,1
He,1
said,8
Why,2
Just,2
ago,1
everything,2
okay,1
As,1
entered,1
into,1
court,1
never,5
like,1
My,1
hands,1
shaking,1
faced,1
death,1
many,1
times,1
any,4
fear,1
why,1
frightened,1
wait,1
has,3
gone,1
answer,3
continued,1
coming,1
visit,1
getting,1
tired,2
more,2
By,1
evening,1
room,1
empty,1
Now,2
can,2
it,3
And,2
outside,1
full,1
moon,2
night,1
just,1
rising,1
on,1
horizon,1
Look,1
these,1
trees,1
this,2
tree,7
high,2
sky,1
small,3
both,1
existed,1
by,1
side,1
window,1
years,1
been,1
problem,1
smaller,1
do,1
before,1
big,3
How,1
possible,1
This,1
heard,1
whisper,1
Because,1
t,3
compare,2
Then,2
need,1
ask,1
know,1
Comparison,1
brings,1
don,1
disappear,1
bush,1
doesn,1
matter,1
yourself,1
needed,4
grass,2
leaf,2
as,4
much,2
biggest,1
star,1
Without,1
God,1
less,3
than,1
sound,1
cuckoo,2
Buddha,1
world,1
rich,1
if,1
look,1
around,1
All,1
fits,1
organic,1
unity,1
higher,1
lower,1
Everybody,1
incomparably,1
