,frequency
urlLink,1
Impossible,1
Dream,1
To,11
dream,4
the,9
impossible,2
fight,2
unbeatable,1
foe,1
bear,1
with,3
unbearable,1
sorrow,1
And,5
to,4
run,1
where,1
brave,1
dare,1
not,1
go,1
right,2
unrightable,1
wrong,1
love,1
pure,1
and,4
chaste,1
from,1
afar,1
try,1
when,1
your,1
arms,1
are,1
too,1
weary,1
reach,3
unreachable,5
star,4
This,1
is,1
my,3
quest,2
follow,1
that,2
No,2
matter,2
how,2
hopeless,1
far,1
for,2
Without,1
question,1
or,1
pause,1
be,3
willing,1
march,2
into,1
hell,1
For,1
heavenly,1
cause,1
I,5
know,1
If,1
ll,3
only,1
true,1
this,2
glorious,1
That,2
heart,1
Will,1
lie,1
peaceful,1
calm,1
When,1
m,1
laid,1
rest,1
world,1
will,1
better,1
one,1
man,1
scorned,1
covered,1
scars,1
Still,1
strove,1
his,1
last,1
ounce,1
of,1
courage,1
The,3
always,1
Yes,1
