,frequency
Saturday,1
Modern,2
Subculture,1
Search,1
urlLink,1
MODERN,1
PRIMITIVES,1
The,1
focus,1
of,3
the,3
modern,1
primitive,1
subculture,1
seems,1
to,3
be,2
on,1
cosmic,1
ideas,2
body,1
manipulation,1
technology,1
mind,1
tripping,1
and,2
redefining,1
current,1
understanding,1
time,2
Sounds,1
interesting,1
but,1
I,3
am,1
having,1
a,5
hard,1
with,1
piercing,3
part,1
spent,1
year,1
in,2
Fort,1
Wayne,1
Indiana,1
working,1
at,2
Claires,1
boutique,1
some,1
mall,1
accessorizing,1
glut,1
ears,1
Looking,1
as,1
something,1
mystical,1
is,1
real,1
stretch,1
for,1
me,2
If,1
anyone,1
reading,1
this,1
now,1
considers,1
himself,1
herself,1
Primitive,1
please,1
contact,1
would,1
sincerely,1
like,1
learn,1
more,1
about,1
your,1
