,frequency
I,7
have,2
been,1
watching,1
TV,1
this,1
past,1
weekend,1
while,1
am,3
staying,1
with,1
my,2
Grandmother,1
The,1
US,1
government,1
is,4
really,2
bringing,1
me,1
down,1
What,3
happening,1
saw,1
a,2
speech,1
given,1
by,1
Aaron,1
McGruder,1
on,1
CSPAN,1
and,1
was,1
inspired,1
Change,1
must,1
come,1
going,1
to,6
happen,1
bring,1
people,1
together,1
can,2
do,1
make,1
difference,1
Who,1
be,1
an,1
activist,1
don,1
t,1
feel,1
like,1
eloquent,1
enough,1
express,1
feelings,1
adequately,1
It,1
frustrating,1
as,1
hell,1
Links,1
urlLink,1
Protest,1
Graphics,1
Practical,1
tools,1
you,1
use,1
for,1
your,1
upcoming,1
political,1
actions,1
