,frequency
Here,1
is,5
a,7
little,1
introduction,1
to,5
few,1
of,6
them,1
Soya,2
good,2
source,2
protein,3
and,4
low,2
fat,2
Can,2
be,2
used,3
produce,1
milk,2
dairy,1
replacements,1
products,1
as,3
well,2
replace,1
the,4
texture,1
bulk,1
meat,2
usually,2
in,2
form,2
textured,1
vegetable,1
Is,1
basis,1
for,4
many,1
substitutes,1
Tofu,2
Manufactured,1
by,1
process,1
similar,1
cheese,1
making,1
but,2
from,3
soya,2
Very,1
calcium,1
Able,1
take,1
on,1
flavours,1
great,1
marinating,1
stir,1
fries,1
kebabs,1
salads,1
just,1
about,1
anything,1
savoury,1
also,1
available,1
silken,1
which,1
desserts,1
sauces,1
or,2
flans,1
Quorn,1
Not,1
made,1
mycoprotein,1
Made,1
fermentation,1
fungus,1
mixed,1
with,1
egg,1
white,1
Usually,1
found,1
chunks,1
mince,1
fillets,1
burgers,1
sausages,1
