,frequency
THERE,1
S,1
NO,1
PLACE,1
LIKE,1
For,1
seven,1
years,1
I,3
have,2
lived,1
next,1
door,1
to,1
a,1
mermaid,1
At,1
night,1
she,2
hangs,1
her,3
tails,1
from,2
the,2
line,1
stretched,1
across,1
car,1
port,1
know,1
name,1
and,5
knows,1
mine,1
The,1
rest,1
of,1
my,1
neighbors,1
are,1
strangers,1
stranger,1
still,1
these,1
days,1
filling,1
spaces,1
with,1
SUVs,1
children,1
taken,1
in,1
hand,1
outgrown,1
this,1
home,1
am,3
outclassed,1
outmortgaged,1
outside,1
taking,1
recycling,1
out,1
for,1
Friday,1
wondering,1
how,1
it,1
all,1
got,1
so,1
different,1
me,1
