,frequency
urlLink,1
Osho,1
Zen,1
Tarot,1
Life,1
is,4
rarely,1
as,2
serious,1
we,5
believe,1
it,7
to,4
be,2
and,8
when,1
recognize,1
this,3
fact,1
responds,1
by,2
giving,1
us,1
more,2
opportunities,1
play,1
The,2
indecisive,1
dualistic,1
aspect,1
of,5
the,3
mind,3
asks,1
should,2
I,3
let,3
my,2
arms,1
go,4
fall,2
head,1
first,2
or,4
legs,1
feet,1
Should,2
here,1
there,2
say,1
yes,1
no,2
And,1
whatever,1
decision,1
make,1
will,3
always,1
wonder,1
if,2
have,1
decided,1
other,1
way,4
only,1
out,3
dilemma,1
unfortunately,1
both,1
at,1
once,1
You,1
can,4
t,2
work,1
your,6
one,1
solving,1
making,1
lists,1
pros,1
cons,1
in,1
any,1
working,1
with,1
Better,1
follow,1
heart,2
you,3
find,2
If,1
just,1
jump,1
start,1
beating,1
so,1
fast,1
mistake,1
about,1
where,2
Drop,1
opinionated,1
move,1
inside,1
There,1
relax,1
into,1
own,1
deepest,1
truth,1
difference,1
between,1
dreams,1
reality,1
already,1
known,1
