,frequency
urlLink,1
Gurdjieff,3
Legacy,1
Information,1
on,1
and,6
the,9
Fourth,1
Way,1
Humanity,1
is,8
at,3
a,8
standstill,2
from,1
there,1
straight,1
path,1
to,5
downfall,1
degeneration,1
There,1
nothing,1
that,3
points,1
evolution,1
proceeding,1
On,1
contrary,1
when,1
we,2
compare,1
humanity,1
with,1
man,2
quite,1
clearly,1
see,1
growth,2
of,8
personality,1
cost,2
essence,1
artificial,1
unreal,1
what,2
foreign,1
natural,1
real,1
one,1
s,1
own,1
Contemporary,1
culture,1
requires,1
automatons,2
And,2
people,1
are,1
undoubtedly,1
losing,1
their,1
acquired,1
habits,1
independence,1
turning,1
into,2
parts,1
machines,1
Man,1
becoming,1
willing,1
slave,1
He,2
no,1
longer,1
needs,1
chains,1
begins,1
grow,1
fond,1
his,1
slavery,1
be,1
proud,1
it,1
this,1
most,1
terrible,1
thing,1
can,1
happen,1
