,frequency
urlLink,3
Current,1
Phase,1
Disseminating,1
in,1
Capricorn,3
Earth,1
The,2
disseminating,1
phase,1
is,3
the,4
symbolic,1
fruit,1
after,1
flowering,1
of,2
full,1
moon,1
This,1
a,1
time,1
to,2
review,1
endeavors,1
and,4
correct,1
mistakes,1
It,1
known,1
as,2
Moon,2
Retribution,1
Astrological,1
themes,1
for,1
are,1
working,1
with,1
structure,1
learning,1
responsibility,1
through,1
limitations,1
brings,1
grounding,1
commitment,1
purpose,1
on,1
material,1
level,1
Share,1
your,1
goals,1
refine,1
needed,1
Sources,1
Circles,1
MoonXscape,1
