,frequency
urlLink,1
Test,1
Links,1
Brain,1
Cells,1
With,1
Silicon,1
Chips,1
From,1
the,9
Washington,1
Post,1
Scientists,1
for,2
first,1
time,1
have,1
linked,1
multiple,2
brain,1
cells,2
with,3
silicon,1
chips,3
to,3
create,1
a,3
part,2
mechanical,1
living,2
electronic,2
circuit,2
according,1
report,1
in,2
today,1
s,1
issue,1
of,4
Proceedings,1
National,1
Academy,1
Science,1
To,1
construct,1
partially,1
scientists,1
at,1
Max,1
Planck,1
Institute,1
Biochemistry,1
Germany,1
affixed,1
snail,1
neurons,1
onto,1
tiny,1
transistor,1
and,2
demonstrated,1
that,3
communicated,1
each,1
other,1
The,1
advance,1
is,2
an,1
important,1
step,1
toward,1
goal,1
still,1
more,1
science,2
fiction,1
than,1
develop,1
artificial,1
retinas,1
or,1
prosthetic,1
limbs,1
are,1
extensions,1
human,1
nervous,1
system,1
