,frequency
FROM,1
FLAMES,1
If,1
there,1
were,1
an,1
answer,1
then,1
the,15
questions,1
would,1
stop,1
and,8
with,4
nothing,1
left,1
to,9
ask,1
only,2
silence,1
could,1
recognize,1
you,1
I,6
have,2
reached,1
stars,1
followed,2
shamans,1
their,2
sleeping,1
shadows,1
passed,1
sighs,1
of,9
discontent,1
crept,1
down,2
stairs,1
sameness,1
felt,1
pains,1
misunderstood,1
strangers,1
wanting,2
be,2
loved,1
for,5
that,2
spark,1
light,2
others,1
ignored,1
in,4
them,3
dusted,1
off,1
shined,1
up,2
as,1
though,1
God,1
cared,1
something,1
cleaner,1
than,3
strength,1
while,3
night,2
folded,2
on,4
itself,1
time,5
marked,1
herself,2
one,1
leg,2
raised,1
love,2
rested,1
unrequited,1
a,2
What,1
s,1
not,1
afraid,1
those,1
who,2
wait,1
even,1
first,1
step,1
emerge,1
from,2
abyss,1
or,2
twitch,1
towards,2
liberation,1
map,1
oblivion,1
again,1
until,1
realized,1
it,1
was,1
representation,1
gagged,1
bound,1
my,1
ego,1
retribution,1
drove,1
past,1
dream,1
being,2
more,2
myself,1
by,1
Self,1
ultimate,1
trip,1
path,1
illusory,1
greatness,1
Still,2
songs,1
played,1
like,2
trickling,1
fingertips,1
skin,1
playful,1
lyrics,1
illuminated,1
enoughness,1
regardless,1
regard,1
And,1
marking,1
man,1
made,1
clocks,1
our,1
own,1
un,1
timely,1
demise,1
arise,1
these,1
flames,1
Phoenix,1
brightly,1
colored,1
wings,1
flies,1
because,1
she,1
can,1
Flap,1
flap,2
