,frequency
Subject,1
Astrology,1
com,2
daily,1
horoscope,2
Date,1
Thu,1
06,1
Feb,1
2003,1
05,1
30,1
20,1
0800,1
From,1
dailyhoroscope,1
astrology,1
Greetings,1
Here,1
is,3
your,1
for,1
Thursday,1
February,1
6,1
For,2
Cancer,1
Limited,1
membership,1
still,1
better,1
than,1
being,2
excluded,1
Authority,1
figures,1
seem,1
unfair,1
but,1
they,1
re,1
not,1
just,1
arbitrary,1
Corrections,1
made,1
elsewhere,1
are,1
affecting,1
the,2
entire,1
system,1
Try,1
to,3
be,1
patient,2
Virgo,1
How,1
many,1
more,1
times,1
can,1
you,1
explain,1
this,1
Be,1
with,1
someone,1
clueless,1
or,1
new,1
process,2
When,1
it,3
comes,1
money,1
adding,1
up,1
and,1
spelling,1
out,1
a,1
never,1
ending,1
