,frequency
Maestro,1
Stronger,1
your,1
words,1
as,1
though,1
in,2
a,1
flash,1
all,1
that,1
you,1
have,1
been,1
suddenly,1
brilliant,1
focused,1
honest,1
hiding,1
nothing,1
Each,1
word,2
heart,1
beating,1
pulsing,1
at,1
the,2
lines,1
spilling,1
eyes,1
closed,1
tingling,1
inner,1
breathing,1
slower,1
harder,1
with,1
each,2
line,1
stanza,1
grouped,1
together,1
more,1
powerful,1
than,1
my,1
last,2
combining,1
elements,1
lining,1
up,1
for,1
shot,1
into,1
nothingness,1
never,1
waiting,1
to,1
stop,1
spinning,1
