,frequency
Outside,1
North,1
Ridge,1
Hospital,1
the,8
one,1
that,1
I,6
know,1
all,4
shortcuts,1
to,5
sit,1
waiting,1
for,5
Triple,1
A,1
after,1
hand,3
holding,1
in,4
room,1
426,1
this,1
time,4
My,1
grandmother,1
is,3
again,1
rehydration,1
This,1
it,1
s,1
been,2
8,1
days,1
Today,1
was,3
by,1
far,1
hardest,1
decided,2
reach,1
across,1
and,4
hold,1
her,6
bruised,1
swollen,1
arthritis,1
with,2
gout,1
not,2
really,1
a,1
anymore,1
Years,1
of,5
sewing,1
trusses,1
hunched,1
over,1
low,1
pay,1
suspect,1
she,3
won,1
t,1
be,1
around,1
much,1
longer,1
think,1
has,1
let,1
go,1
After,1
there,2
nothing,1
left,1
here,1
but,2
more,1
pain,1
missing,1
husband,1
53,1
years,2
now,3
dead,1
13,1
months,1
The,1
past,1
6,1
have,1
reasonable,1
considering,1
coherence,1
so,1
limited,1
today,1
saw,1
eyes,1
same,1
Grandmother,1
who,1
played,1
games,1
me,3
summer,1
long,1
put,1
on,2
plays,1
treated,1
like,1
sugar,1
top,1
strawberries,1
child,1
30,1
at,1
bedside,1
shriveled,1
old,1
woman,1
were,1
kind,1
wanting,1
death,1
knowing,1
too,1
full,1
well,1
my,1
reaching,1
out,1
saying,1
from,1
us,1
first,1
last,1
you,1
are,1
forgiven,1
