,frequency
Shining,1
true,5
being,6
Meditation,1
for,4
the,20
Dying,1
Imagine,1
that,11
your,5
body,6
no,2
longer,2
has,2
strength,1
energy,1
to,4
maintain,2
its,1
connection,1
with,2
life,2
force,2
of,12
awareness,1
within,1
And,1
imagine,1
now,4
you,8
are,5
beginning,1
experience,2
process,1
dissolving,2
out,2
Sensations,1
from,4
so,1
distinct,1
melting,1
away,2
leaving,1
just,1
a,4
spaciousness,2
Dissolving,3
Leaving,1
heavier,1
form,1
behind,1
into,4
consciousness,1
itself,1
My,2
friend,2
listen,1
which,2
is,4
called,2
death,3
arrived,2
So,1
let,1
go,4
gently,5
all,5
holds,1
back,2
Of,1
pulls,1
this,1
most,1
precious,1
moment,2
Know,2
have,1
at,2
transition,1
Open,1
it,6
Let,4
Recognise,1
changing,1
mind,2
as,2
separates,1
realms,1
pure,1
light,3
Your,2
nature,2
shining,3
everywhere,1
before,2
an,1
open,1
heartedness,1
does,1
not,3
grasp,1
things,2
be,2
they,1
without,4
least,2
attempt,1
interfere,1
Grasping,1
nothing,1
Enter,1
essential,1
own,1
there,1
great,1
luminosity,1
Rest,1
in,3
Knowing,1
what,1
This,1
luminous,1
self,1
Before,1
shines,1
It,1
birth,1
distracts,1
or,2
confuses,1
created,1
density,1
Go,1
Do,2
frightened,1
bewildered,1
pull,1
fear,1
immensity,1
Now,1
liberation,1
well,1
guided,1
by,2
compassion,1
and,1
love,1
You,2
essence,1
From,1
Who,1
Dies,1
Stephen,1
Levine,1
