,frequency
urlLink,1
Osho,2
Zen,1
Tarot,1
Friendliness,1
First,1
meditate,1
be,1
blissful,1
then,1
much,1
love,4
will,1
happen,1
of,11
its,1
own,2
accord,1
Then,3
being,2
with,6
others,3
is,13
beautiful,4
and,7
alone,1
also,1
it,3
simple,1
too,1
You,3
don,3
t,3
depend,1
on,3
you,11
make,1
dependent,1
always,2
a,9
friendship,1
friendliness,2
It,5
never,1
becomes,1
relationship,1
relatedness,2
relate,2
but,1
create,1
marriage,1
Marriage,1
out,2
fear,1
as,3
long,1
things,1
are,5
moving,1
beautifully,1
share,1
And,1
if,2
see,1
that,6
the,15
moment,1
has,2
come,1
to,4
depart,1
because,1
your,1
paths,1
separate,2
at,1
this,3
crossroad,1
say,1
good,1
bye,1
great,1
gratitude,1
for,2
all,5
other,5
been,1
joys,1
pleasures,1
moments,1
have,1
shared,1
With,1
no,6
misery,1
pain,1
simply,1
The,2
White,1
Lotus,1
Chapter,1
10,1
branches,1
these,1
two,1
flowering,1
trees,1
intertwined,1
their,4
fallen,1
petals,1
blend,1
together,1
ground,1
in,5
colors,1
heaven,1
earth,2
bridged,1
by,1
But,1
they,2
stand,1
individually,1
each,2
rooted,1
soil,1
connection,2
In,2
way,1
represent,1
essence,1
true,1
friends,1
mature,1
easy,1
natural,1
There,1
urgency,1
about,1
neediness,1
desire,1
change,1
into,1
something,1
else,1
This,1
card,1
indicates,1
readiness,1
enter,1
quality,2
passage,1
may,1
notice,1
longer,1
interested,1
kinds,1
dramas,1
romances,1
people,1
engaged,1
not,1
loss,1
birth,2
higher,1
more,1
loving,1
born,1
fullness,1
experience,1
truly,1
unconditional,1
without,1
expectations,1
or,1
demands,1
