,frequency
Why,5
are,57
Women,31
Leaving,2
Corporate,1
America,3
and,121
Where,1
They,3
Going,1
by,13
Denise,3
Grer,4
urlLink,13
http,12
www,11
cobolreport,1
com,1
columnists,1
denise,1
07292002,1
asp,1
In,13
todays,2
fast,5
paced,1
world,2
people,5
expected,2
to,68
change,3
jobs,2
many,8
times,2
even,1
careers,3
several,2
in,61
their,42
lifetime,1
Even,4
so,4
women,70
leaving,9
corporate,3
at,10
twice,1
the,103
rate,3
of,102
men,17
they,19
where,4
going,1
Many,5
because,3
fed,1
up,4
with,16
obstacles,2
thrown,1
path,2
solely,1
due,6
gender,4
have,10
seen,1
make,3
slower,1
progress,1
than,10
male,9
colleagues,2
not,7
competence,2
but,3
what,4
has,3
been,2
coined,1
as,14
glass,4
ceiling,4
need,4
want,3
more,28
autonomy,2
flexibility,6
that,24
is,37
willing,1
give,2
simply,1
be,17
own,8
boss,1
do,3
for,40
themselves,2
doing,2
employers,1
For,3
all,10
these,7
reasons,2
large,6
numbers,2
high,8
paying,1
challenging,1
start,5
businesses,20
A,3
majority,4
organizations,3
wildly,1
successful,4
owned,25
growing,2
rapidly,2
overall,2
economy,4
becoming,1
major,1
contributors,1
U,8
S,13
economic,3
health,1
competitiveness,1
Are,1
though,2
making,5
inroads,1
into,6
executive,4
suites,1
corporations,5
moving,1
a,46
snails,1
pace,1
The,22
still,5
firmly,1
existence,1
holding,2
back,2
Thus,3
first,2
logical,1
hypothesis,1
would,1
companies,3
run,2
too,2
roadblocks,1
current,2
institutions,1
fact,3
was,2
highest,2
ranked,2
reason,2
given,2
survey,3
entrepreneurs,5
23,1
respondents,2
Moore,2
Buttner,2
1997,6
addition,5
an,6
almost,1
equal,1
number,4
21,2
stated,1
creating,1
work,16
environment,7
consistent,1
values,2
main,1
started,1
company,13
different,4
study,3
Catalyst,4
gave,1
were,2
lack,1
51,2
29,2
unhappiness,1
28,4
feeling,1
unchallenged,1
job,5
22,1
1998,4
This,9
suggests,2
being,4
driven,2
from,10
traditional,1
blockades,1
career,2
advancement,1
poor,2
environments,4
further,1
only,9
desire,1
create,1
viable,1
business,12
able,2
difference,2
companys,2
direction,1
integrate,1
lifestyle,1
other,7
words,1
freedom,1
cases,2
feel,3
meaningful,2
order,2
fulfilling,1
life,5
cannot,2
accomplished,1
if,1
fit,3
niche,1
morph,1
identity,1
Another,4
factor,3
undervalued,2
pay,3
equity,4
problem,4
year,3
2000,3
made,2
87,1
cents,1
every,1
dollar,1
man,1
Chao,2
2001,12
More,1
specifically,1
technicians,1
earn,2
81,1
2,2
computer,8
programmers,1
89,1
6,2
engineers,1
84,1
3,5
mathematical,1
scientists,2
85,1
4,2
natural,1
72,1
1,3
counterparts,4
USDoL,2
interesting,1
statistic,1
married,3
children,6
less,4
18,1
years,1
old,2
96,1
female,1
who,5
However,3
there,3
virtually,1
no,2
99,1
between,3
discrepancy,1
could,4
attributed,1
mothers,1
take,1
on,16
larger,1
burden,1
care,1
fathers,1
this,8
affects,1
To,2
counteract,1
support,3
balancing,1
family,5
can,6
100,1
productive,2
both,2
view,1
something,1
should,5
provide,4
When,1
does,1
come,1
through,5
perceive,1
key,4
contributor,1
working,2
opt,1
control,2
over,6
such,5
factors,2
How,2
Can,3
Corporations,2
Reverse,1
Trend,1
knowledge,2
based,3
loss,4
level,1
intellectual,1
capital,3
connections,1
good,2
also,5
precipitates,1
low,2
morale,1
uncertainty,1
among,1
staff,1
incurs,1
cost,2
recruiting,1
hiring,1
training,1
replacements,1
All,1
avoided,1
innovative,1
programs,4
changes,2
culture,7
Donahue,2
step,1
determine,1
why,2
particular,2
involve,1
obtaining,1
feedback,1
employees,5
interviews,2
or,7
surveys,1
guarantee,1
confidentiality,1
directed,1
