,frequency
CANCER,1
HOROSCOPE,1
This,1
time,2
everyone,1
knows,1
your,3
position,1
You,4
ve,1
told,1
them,2
just,1
came,1
right,1
out,1
and,1
said,1
it,6
But,2
as,1
is,3
style,1
Hard,1
Shelled,1
One,1
you,2
didn,1
t,2
tell,2
everything,1
And,1
now,1
s,3
bothering,1
meant,1
well,1
really,1
were,1
going,1
to,2
like,1
extremely,1
difficult,1
peel,1
away,1
all,1
the,1
layers,1
of,1
shell,1
Don,1
be,1
too,1
hard,1
on,2
yourself,1
Just,1
keep,1
working,1
one,1
layer,1
at,1
a,1
It,1
creepy,1
when,1
my,1
horoscope,1
so,1
accurate,1
