,frequency
Some,1
Goddess,1
You,3
said,1
that,4
I,6
inspire,1
you,2
And,1
gushed,1
girly,1
giggly,1
as,1
expected,1
by,1
law,2
a,4
states,1
woman,1
could,1
hope,1
for,5
nothing,3
better,1
but,1
to,3
be,1
muse,3
some,1
man,2
Listen,1
hon,1
Epiphanies,1
are,1
not,1
barter,1
offer,1
in,3
trade,1
chose,2
your,2
long,1
ago,1
and,4
it,2
comes,1
can,1
Don,1
t,2
misunderstand,1
me,2
judge,1
no,1
one,1
before,1
was,2
even,1
born,1
perhaps,1
lesson,1
is,1
get,1
off,1
my,2
ass,1
choose,1
own,1
having,1
learned,1
the,3
end,1
love,1
working,1
ain,1
gonna,1
cut,1
have,1
say,1
pissed,1
again,1
last,1
milepost,1
just,1
another,1
damn,1
cliche,1
