,frequency
urlLink,1
Free,1
I,1
Ching,1
Reading,1
Increase,1
and,5
decrease,6
are,1
part,2
of,15
the,17
natural,1
cycle,2
life,4
As,2
another,1
good,3
book,1
puts,1
it,2
To,1
every,2
thing,1
there,2
is,5
a,8
season,1
time,5
for,4
purpose,1
under,1
heaven,1
Like,1
reservoir,1
that,5
being,1
used,1
to,7
irrigate,1
fields,1
learning,2
accept,1
in,10
position,1
or,3
material,4
possessions,3
preparing,1
increase,3
future,2
We,1
may,5
live,1
materialistic,1
times,1
but,1
no,1
disgrace,1
particularly,1
if,4
represents,1
an,4
investment,1
gain,2
even,2
be,3
form,2
development,1
personal,1
character,1
Likewise,1
inner,2
strength,2
comes,2
from,1
bearing,1
loss,2
can,4
balanced,1
by,1
corresponding,1
insight,1
When,1
letting,1
go,2
desires,1
leads,1
greater,1
simplicity,1
daily,1
fortune,2
often,1
calling,1
In,1
nature,1
lake,2
evaporates,1
clouds,1
drop,1
rain,2
which,1
nurtures,1
surrounding,1
forest,2
grows,1
thick,1
more,4
captured,1
Similarly,1
evaporation,1
one,1
area,1
your,1
give,1
rise,1
eventual,1
A,2
responsibility,1
at,2
work,1
mean,1
free,3
generate,1
career,1
options,1
spirit,1
fill,1
soul,1
Be,1
mindful,1
lesson,1
young,1
lovers,1
with,1
minimum,1
feelings,1
heart,1
bring,1
unsurpassed,1
richness,1
The,1
smallest,1
actions,1
sincere,1
have,1
value,1
So,1
remain,2
confident,1
actually,1
bode,1
Especially,1
you,1
open,1
possibility,1
Let,1
frustration,1
resistance,1
regret,1
over,1
whatever,1
decreasing,1
this,1
Accept,1
