,frequency
Today,1
s,1
Content,1
There,1
are,1
enough,1
words,1
in,3
what,2
we,1
I,9
didn,1
t,1
say,2
today,1
to,5
fill,1
up,1
the,7
page,1
and,6
get,1
a,6
car,1
wash,1
for,1
free,1
absorbed,1
you,3
like,3
sponge,1
bystander,1
auctioneer,1
going,2
but,2
could,1
offer,1
return,1
my,2
body,2
of,6
work,2
messy,1
string,1
cables,1
wires,1
connecting,1
everybody,1
me,1
folder,1
pictures,1
from,1
when,2
still,1
dreamed,1
silver,1
towers,1
turbo,1
elevator,1
eating,1
at,2
company,1
cafeteria,1
it,1
was,5
some,1
kind,1
privlege,1
You,1
have,2
believe,1
something,1
traded,1
basketball,1
star,1
sold,1
highest,1
bidder,1
pimped,1
out,1
hunchbacks,1
lapping,1
keys,1
told,2
repeat,1
myself,1
again,2
nobody,1
entire,1
story,1
only,1
would,1
understand,1
that,1
least,1
alcohol,1
more,1
honest,1
