,frequency
urlLink,1
Alexandria,3
Egypt,2
The,2
second,1
largest,1
city,2
and,8
the,21
main,1
port,1
of,11
was,4
built,1
by,2
Greek,1
architect,1
Dinocrates,1
332,1
331,1
BC,1
on,1
site,2
an,1
old,1
village,1
Rhakotis,1
at,2
orders,1
Alexander,2
Great,2
immortalizing,1
s,1
name,1
quickly,1
flourished,1
into,1
a,4
prominent,1
cutural,1
intellectual,1
political,1
economic,1
metropolis,1
remains,1
which,1
are,1
still,1
evident,1
to,4
this,1
day,1
It,5
renowned,1
capital,1
Ptolemies,1
with,2
numerous,1
monuments,1
Lighthouse,1
one,2
Seven,1
Wonders,1
Ancient,1
World,1
as,2
well,1
Library,1
along,3
these,1
shores,1
that,1
history,1
took,1
tragic,1
turn,1
time,1
Cleopatra,1
Julius,1
Caesar,1
Mark,1
Antony,1
Octavian,1
lies,1
north,1
west,2
Nile,1
delta,1
stretches,1
narrow,1
land,1
strip,1
between,1
Mediterranean,2
Sea,2
Lake,1
Mariut,1
Mareotis,1
is,2
linked,1
Cairo,1
two,1
major,1
highways,1
railroad,1
line,1
most,1
notable,1
summer,1
resorts,1
in,4
Middle,1
East,1
for,2
addition,1
its,2
temperate,1
winters,1
beaches,1
white,1
sands,1
magnificent,1
scenery,1
stretch,1
140,1
km,1
from,1
Abu,1
Qir,1
east,1
Al,1
Alamein,1
Sidi,1
Abdul,1
Rahman,1
