,frequency
GERMINATION,1
The,1
flowers,1
you,1
gave,1
me,2
are,1
beginning,1
to,3
open,1
on,3
my,1
window,1
sill,1
red,1
rose,1
taking,1
a,3
new,1
shape,1
as,1
the,11
day,1
progresses,1
overpowering,1
black,1
eyed,1
susans,1
As,1
gift,1
Spot,1
I,1
bring,1
vase,1
out,3
patio,1
where,1
he,2
sprawls,1
in,3
catlike,1
bliss,1
current,1
dining,1
room,1
table,1
Stretching,1
purrs,1
rubbing,1
his,3
face,1
into,1
leaves,2
losing,1
balance,1
wonder,1
over,1
smells,1
and,3
tiny,1
yellow,1
petals,1
reaching,1
from,1
their,1
branches,1
until,1
lizard,1
catches,1
eye,1
it,1
s,1
just,1
here,1
remembering,1
bouquet,1
held,1
your,1
hands,1
night,1
before,1
last,1
