,frequency
Menstrualcamp,1
urlLink,1
Master,7
of,14
Arts,3
and,6
Women,6
s,11
Studies,6
Degrees,1
The,3
Center,1
for,3
Gender,1
Research,1
offers,1
the,9
M,2
A,1
thesis,4
degree,9
that,2
requires,2
completion,1
defense,1
a,5
master,2
30,1
33,2
hours,2
W,1
S,1
nonthesis,2
passing,1
an,1
area,1
examination,1
administered,1
by,1
program,2
graduate,3
studies,2
committee,1
All,1
students,5
will,2
take,1
core,1
curriculum,1
12,2
credits,5
4,1
courses,1
For,1
remaining,1
18,1
21,2
consist,1
15,1
approved,2
electives,2
6,1
be,1
required,1
This,1
two,1
is,2
designed,1
to,2
meet,1
needs,1
different,1
kinds,1
pursuing,1
in,4
serves,1
who,3
aspire,1
advanced,1
degrees,1
or,1
another,1
field,1
addresses,1
are,2
seeking,1
non,1
academic,1
employment,1
where,1
knowledge,1
women,1
relevant,1
as,2
well,1
interested,1
their,1
own,1
personal,1
intellectual,1
development,1
