,frequency
urlLink,1
Senate,2
Blocks,1
Bush,2
Move,1
to,4
Ban,1
Same,1
Sex,1
Marriage,1
WASHINGTON,1
Reuters,1
President,1
on,1
Wednesday,1
failed,1
in,3
his,1
attempt,1
amend,1
the,3
Constitution,2
ban,1
same,1
sex,1
marriage,1
when,1
a,1
divided,1
U,1
S,1
blocked,1
measure,1
virtually,1
killing,1
it,1
for,1
at,2
least,2
this,1
election,1
year,1
My,1
faith,1
politics,1
is,2
somewhat,1
restored,1
well,1
I,1
feel,1
better,1
knowing,1
most,1
senators,1
agree,1
that,1
revising,1
incorporate,1
discrimination,1
against,1
anyone,1
America,1
wrong,1
