,frequency
urlLink,2
Current,1
Phase,1
Balsamic,1
in,1
Cancer,1
MOONRISE,1
3,1
AM,1
MOONSET,1
Mid,1
afternoon,1
Waning,1
inner,1
reflection,1
Keywords,1
Collect,1
the,11
Wisdom,1
Envision,1
Future,1
A,1
willingness,1
to,7
lighten,1
up,2
eases,1
tension,1
Use,1
our,1
August,1
Journal,1
benefit,1
from,3
some,1
thoughtful,1
re,1
organization,1
This,1
is,4
final,1
waning,1
crescent,1
and,4
marks,1
transition,1
last,1
cycle,2
next,2
new,1
moon,3
The,3
wisdom,1
you,2
collect,1
during,1
this,1
phase,1
will,1
provide,1
fertile,1
compost,1
for,2
light,2
disappearing,1
so,1
no,1
shed,1
on,1
future,1
You,1
ll,1
have,1
see,1
with,1
your,2
intuitive,1
senses,1
dark,1
nature,1
s,1
time,1
rest,1
recuperate,1
Time,1
do,1
same,1
Go,1
inward,1
contemplate,1
past,1
tie,1
loose,1
ends,1
Allow,1
activity,1
be,1
spiritual,1
intellectual,1
rather,1
than,1
physical,1
Source,1
Moonsurfing,1
