,frequency
urlLink,1
I,1
Ching,1
Reading,1
Personal,1
resolution,1
points,1
to,10
a,5
breakthrough,1
but,2
decisive,1
action,1
is,8
necessary,1
As,1
long,1
as,3
you,1
diligently,2
hold,1
your,1
ground,1
and,9
ward,1
off,1
negative,2
tendencies,1
or,3
evil,3
influences,1
the,14
good,3
will,3
prevail,1
The,4
persistence,1
of,9
constant,1
in,7
human,1
affairs,1
just,3
when,1
it,2
thought,1
have,1
been,1
eradicated,1
up,1
pop,1
again,1
sprouting,1
through,1
some,2
crack,1
pavement,1
decent,1
society,1
Evil,1
need,1
not,2
take,1
extravagant,1
forms,1
such,1
those,1
exhibited,1
Nazi,1
Germany,1
Garden,1
variety,1
lies,3
deceit,1
are,5
much,1
more,3
common,1
persistent,1
should,1
be,9
rooted,1
out,1
One,2
must,5
resolved,1
against,1
negativity,4
whether,1
one,3
s,3
social,1
professional,1
life,1
own,2
soul,1
In,2
either,1
case,1
definite,1
rules,1
followed,1
for,4
struggle,1
succeed,1
first,1
rule,2
do,1
compromise,1
with,3
Negative,1
actions,1
identified,1
openly,1
what,1
they,1
discredited,1
second,1
cannot,2
resist,1
on,1
its,1
terms,1
New,1
positive,1
alternatives,1
which,1
lead,1
away,1
from,2
source,1
problem,1
generally,1
successful,1
appropriate,1
than,1
counter,2
raw,1
power,1
third,1
means,1
used,2
consistent,1
end,1
achieved,1
stop,1
spreading,2
by,1
them,1
Spring,2
approaching,2
Good,1
times,3
ahead,2
seems,1
inevitable,1
there,1
vitality,1
air,1
This,2
most,1
auspicious,1
time,2
Like,1
snake,1
emerging,1
hibernation,1
forces,1
only,1
beginning,1
stir,1
can,2
effectively,1
controlled,1
hopeful,1
progress,1
best,1
advantage,1
When,1
fortune,1
conscientious,1
work,1
pays,1
great,1
dividends,1
A,1
clear,1
road,1
Act,1
now,1
at,1
point,1
this,1
ripe,1
opportunity,1
advancement,1
reversed,1
No,1
spring,2
lasts,1
forever,1
It,1
always,2
wise,1
stay,1
alert,1
note,1
changing,1
signs,1
season,1
new,2
relationships,1
bounty,1
bonds,1
formed,1
effortlessly,1
Relationships,1
born,1
serve,1
well,1
warm,1
following,1
autumn,1
winter,1
