,frequency
urlLink,2
Current,1
Phase,1
Full,5
Moon,7
in,4
Aquarius,3
This,3
is,4
the,13
sign,2
of,6
opposite,1
Sun,1
Leo,2
polarity,1
symbolic,1
individual,1
needs,1
vs,3
collective,1
ones,1
attachment,1
detachment,1
individuality,1
groupidentity,1
The,2
challenge,1
to,8
allow,1
them,2
work,1
together,1
harmoniously,1
can,1
be,2
tough,1
since,1
emotional,1
energy,2
usually,1
quite,1
heated,1
around,1
period,2
and,5
many,1
may,1
touchy,1
oversensitive,1
Give,1
everyone,1
benefit,1
doubt,1
use,1
intensity,2
this,1
lunation,1
focus,3
on,3
productive,1
matters,1
pertaining,1
your,1
signifies,1
peak,1
waxing,1
a,1
great,1
time,1
spiritual,1
magical,1
energies,1
order,1
direct,1
through,1
meditation,1
or,1
personal,1
ritual,1
Many,1
also,1
once,1
again,1
goals,1
that,1
were,1
set,1
at,1
previous,1
New,1
utilize,1
release,1
their,1
intentions,1
Universe,1
with,1
gratitude,1
respect,1
Source,1
moonspells,1
com,1
