,frequency
urlLink,1
Balsamic,1
Moon,1
Phase,1
Become,1
aware,1
of,2
the,11
wonderful,1
resource,1
your,3
relationships,1
are,1
they,1
mirror,1
state,1
self,1
esteem,1
This,1
is,4
final,1
waning,1
crescent,1
and,3
marks,1
transition,1
from,2
last,1
cycle,2
to,4
next,2
new,1
moon,3
The,3
wisdom,1
you,2
collect,1
during,1
this,1
phase,1
will,1
provide,1
fertile,1
compost,1
for,2
light,2
disappearing,1
so,1
no,1
shed,1
on,1
future,1
You,1
ll,1
have,1
see,1
with,1
intuitive,1
senses,1
dark,1
nature,1
s,1
time,1
rest,1
recuperate,1
Time,1
do,1
same,1
Go,1
inward,1
contemplate,1
past,1
tie,1
up,1
loose,1
ends,1
