,frequency
Current,1
Phase,1
Gibbous,2
in,3
Aries,5
Begins,1
Friday,1
2,1
38,1
PM,2
PST,2
Ends,1
Tuesday,1
5,1
34,1
The,4
key,1
of,6
this,1
phase,2
seems,1
to,5
be,4
about,1
focusing,1
on,3
oneself,2
and,5
not,1
turning,1
too,2
much,2
an,3
intense,1
eye,1
towards,1
others,1
imperfections,1
This,1
is,4
the,8
last,1
first,4
half,1
cycle,1
so,1
it,1
meant,1
very,1
self,3
oriented,1
Moon,2
best,1
spent,1
with,1
deep,1
awareness,1
preparation,2
for,2
Full,1
or,2
relationships,1
symbolic,1
new,1
moon,1
seed,1
now,1
buds,1
About,1
Ruler,1
Mars,1
sign,1
zodiac,1
has,1
aggressive,1
assertive,1
quality,1
Planets,1
take,2
initiating,1
fiery,1
highly,2
active,1
disposition,1
When,2
positively,1
aspected,2
can,2
accomplishing,1
confident,1
apt,1
draw,1
a,2
following,1
due,1
pronounced,1
leadership,1
abilities,1
negatively,1
planets,1
here,1
selfish,1
energy,1
one,1
which,1
acts,1
quickly,1
leaps,1
into,1
situations,1
head,1
without,1
proper,1
get,1
things,1
started,1
combative,1
when,1
blocked,1
denied,1
Sources,1
urlLink,2
Astrology,1
Soul,1
Zodiac,1
House,1
