,frequency
Cancer,2
Horoscope,1
by,2
Astrocenter,1
com,1
Little,1
voices,1
are,2
whispering,1
in,3
your,3
ear,1
today,1
and,3
it,1
could,1
be,2
that,2
they,1
asking,1
you,2
to,3
lift,1
off,1
the,7
ground,1
join,1
them,1
clouds,1
dear,1
You,1
might,1
get,1
feeling,1
there,1
is,1
a,2
great,1
deal,1
of,3
tension,1
between,1
what,2
heart,1
has,2
say,2
versus,1
mind,1
Don,1
t,2
surprised,1
if,1
energy,1
day,1
leaves,1
muddle,1
confusion,1
time,1
sun,1
sets,1
Take,1
deep,1
breaths,1
don,1
stress,1
about,1
making,1
hard,1
decisions,1
or,1
commitments,1
