,frequency
urlLink,1
Courage,1
The,3
seed,11
cannot,2
know,1
what,1
is,13
going,1
to,12
happen,1
the,45
has,3
never,1
known,1
flower,5
And,2
even,1
believe,1
that,3
he,1
potentiality,1
become,2
a,6
beautiful,1
Long,1
journey,3
and,11
it,7
always,1
safer,1
not,3
go,2
on,1
because,1
unknown,2
path,3
nothing,1
guaranteed,2
Nothing,1
can,3
be,7
Thousand,1
one,1
are,6
hazards,1
of,8
many,3
pitfalls,1
secure,1
hidden,1
inside,1
hard,3
core,1
But,2
tries,1
makes,1
an,2
effort,1
drops,1
shell,1
which,1
its,4
security,1
starts,3
moving,1
Immediately,1
fight,1
struggle,1
with,4
soil,1
stones,2
rocks,2
was,2
very,4
sprout,3
will,3
soft,1
dangers,2
There,2
no,2
danger,1
for,6
could,1
have,2
survived,1
millennia,1
but,2
towards,3
sun,2
source,1
light,4
knowing,2
where,1
why,1
Great,1
cross,1
carried,1
dream,1
possesses,1
moves,1
same,1
man,1
It,1
arduous,1
Much,1
courage,1
needed,1
Osho,1
Dang,3
Doko,1
Chapter,1
4,1
Commentary,1
This,1
card,1
shows,2
small,1
wildflower,1
met,1
challenge,2
in,1
emerge,1
into,3
day,1
Surrounded,1
by,1
aura,1
bright,1
golden,1
exposes,1
majesty,1
tiny,1
self,1
Unashamed,1
equal,1
brightest,1
When,1
we,5
faced,1
difficult,1
situation,1
choice,1
either,1
resentful,1
try,1
find,1
somebody,1
or,4
something,1
blame,1
hardships,1
face,1
grow,2
us,1
way,1
as,1
passion,1
life,2
leads,1
out,1
darkness,1
point,1
fighting,1
against,1
challenges,1
trying,1
avoid,1
deny,1
them,2
They,1
there,1
if,1
must,1
through,1
Be,1
courageous,1
enough,1
you,1
meant,1
