,frequency
record,1
scratches,1
on,3
the,28
harmonica,1
solo,1
Grieving,1
myself,1
into,2
I,2
box,1
saw,1
sun,1
through,2
narrow,1
slits,1
and,10
clouds,1
forming,1
voices,1
of,7
all,2
arms,1
around,1
me,4
drawing,1
near,2
too,1
Each,1
is,3
in,4
her,1
own,1
stage,1
dying,1
down,1
mattered,1
ways,1
age,1
giving,2
up,2
something,1
for,2
lent,1
A,2
thousand,1
opportunities,1
to,4
grow,1
close,1
dance,1
alone,1
as,3
one,2
dust,1
rising,1
from,1
road,1
below,1
his,1
feet,1
thunder,1
invites,1
rain,1
forward,1
time,2
Beasts,1
burdens,1
bud,1
opening,1
again,2
rather,1
than,2
flower,1
pot,1
daisy,1
your,2
hair,1
or,1
a,5
paper,1
airplane,1
still,3
these,1
questions,1
slam,1
dunk,1
rock,1
surface,1
walls,1
until,1
paint,1
peels,1
off,1
like,3
wallpaper,1
someone,1
not,5
here,1
No,1
fortune,1
left,1
chance,1
craving,1
ring,1
moves,2
shadows,1
movie,1
theater,1
wall,1
tickles,1
projectionist,1
moment,1
then,1
And,4
we,4
are,5
wind,1
sail,1
ship,1
bow,1
galley,1
passing,1
hour,1
memory,1
yesterday,1
s,2
tomorrow,1
muddled,1
hands,1
clenching,1
baby,1
fist,1
Knowing,1
who,1
you,1
more,2
reason,2
fight,1
form,1
only,1
half,1
what,1
could,1
be,1
if,1
letting,1
go,1
were,1
that,1
easy,1
Merge,1
flesh,1
give,1
stay,1
now,1
longer,1
blink,1
Welcome,1
home,1
distracting,1
ending,1
