,frequency
Rush,1
for,3
surnames,3
produces,1
500,2
Genghis,2
Khans,1
By,1
Oliver,1
August,1
MONGOLIANS,1
have,1
been,1
ordered,1
to,10
invent,1
their,3
own,1
after,1
generations,1
of,7
living,1
with,1
just,1
one,1
name,3
on,3
the,8
orders,1
former,1
Soviet,1
masters,1
Hundreds,1
pondering,1
what,1
call,1
themselves,1
daily,1
besiege,1
a,5
small,1
office,1
in,3
centre,1
capital,1
where,1
identity,1
documents,1
are,2
issued,1
Held,1
back,1
by,3
armed,1
guards,1
outside,1
some,1
opt,1
like,1
Seven,1
Drunk,1
Men,1
that,1
hint,1
at,1
Mongolia,1
s,1
national,1
pastime,1
Others,1
prefer,1
adopt,1
Khan,1
still,1
mightiest,1
Mongols,1
who,2
now,1
has,2
namesakes,1
Ulan,1
Bator,1
When,1
communism,1
crumbled,1
1990,1
ban,1
family,2
names,2
was,1
lifted,1
but,1
many,1
nomadic,1
herders,1
roam,1
between,1
Siberia,1
and,3
Gobi,1
desert,1
continue,1
refer,1
each,1
other,1
only,1
single,1
Now,1
fight,1
incest,1
make,1
official,1
records,1
more,2
intelligible,1
Government,1
set,1
deadline,1
June,1
27,1
all,1
2,1
5,1
million,1
Mongolians,2
choose,1
pain,1
fine,1
equivalent,1
several,1
months,1
salary,1
We,1
returning,1
our,1
ancient,1
traditions,1
Defence,1
Minister,1
said,1
The,1
result,1
is,1
stampede,1
state,1
registration,1
offices,1
wearing,1
felt,1
hats,1
embroidered,1
riding,1
boots,1
urlLink,1
