,frequency
THE,1
SEEKER,1
She,3
begins,1
from,1
the,9
top,1
of,3
skyscraper,1
a,2
pageless,1
freedom,1
knowing,1
only,1
path,1
down,1
Delicious,1
fingers,1
type,1
controlling,1
speed,1
descent,1
rapture,1
while,1
God,1
is,4
sought,1
in,2
guarded,1
temples,1
with,2
Guru,1
among,1
bacon,1
eating,1
Buddhists,1
saying,1
Om,1
Universalists,1
teaching,1
prey,1
and,5
predator,1
Christians,1
lighting,1
candles,1
to,1
remember,1
still,1
searching,1
books,1
at,1
her,2
side,1
are,1
titled,1
Awareness,1
or,1
Transformation,1
she,1
scolds,1
herself,2
for,2
not,1
remembering,1
breath,1
has,1
centered,1
between,1
extremes,1
now,1
January,1
cold,1
A,1
waning,1
gibbous,1
moon,1
streaks,1
green,1
outside,1
like,1
frost,1
meditation,1
found,1
details,1
