,frequency
urlLink,4
My,1
Ayurvedic,1
Body,1
Type,1
Quiz,1
Results,1
Vata,2
8,1
Pitta,2
5,1
Kapha,2
14,1
This,1
is,4
a,1
lot,1
like,1
astrology,1
Air,1
person,3
described,3
as,3
quick,1
dry,1
moving,1
cold,1
Its,3
natural,3
imbalances,3
are,3
prone,3
to,6
lead,3
chills,1
wind,1
in,1
the,1
colon,1
cramps,1
spasms,1
Fire,1
sharp,1
fiery,1
hot,2
moist,1
inflammation,1
fever,1
heartburn,1
flashes,1
Earth,1
and,1
water,1
steady,1
soft,1
slow,1
heavy,1
sweet,1
natured,1
congestion,1
mucus,1
heaviness,1
fluid,1
retention,1
oversleeping,1
