,frequency
WAVE,1
PARTICLES,1
Tired,1
of,4
sustaining,1
the,10
illusion,1
she,2
cracks,1
another,1
whip,1
and,7
music,1
resumes,1
Lonlied,1
by,1
me,1
my,1
mine,1
parts,1
waves,1
to,4
bring,1
boats,1
shore,1
a,2
prettier,1
face,1
could,1
have,1
launched,1
into,2
battle,1
The,2
night,1
slides,1
tomorrow,1
skids,1
past,1
midnight,1
then,1
thud,1
A,1
few,2
pieces,1
are,2
still,1
missing,1
from,1
next,1
week,1
Destiny,1
calls,1
left,2
on,1
hold,1
for,2
way,1
too,1
long,1
Apologies,1
inner,1
tube,1
down,1
river,1
in,2
tank,1
tops,1
flip,1
flops,1
window,1
opportunity,1
was,1
dangled,1
before,1
point,1
no,1
return,1
all,1
crickets,1
better,1
acoustics,1
someplace,1
else,1
So,2
what,2
stay,2
retrieve,1
soul,2
believe,1
Nothing,1
matters,1
more,1
than,1
fill,1
blank,1
filtered,1
through,1
sand,1
