,frequency
My,1
Real,1
Job,1
It,1
is,3
frustrating,1
this,5
waiting,1
wondering,1
about,2
what,2
exactly,1
it,2
that,2
I,6
am,2
supposed,1
to,1
be,1
doing,1
here,1
on,1
earth,1
in,5
house,1
with,4
life,1
Sometimes,2
cramp,1
shoulds,1
the,3
inside,1
voices,1
huddled,1
together,1
scheming,1
over,1
plans,1
written,1
past,1
burn,1
maybes,1
lofty,1
ideas,1
a,1
better,1
person,1
might,1
become,1
seldom,1
content,1
moment,1
unless,1
silence,1
meditation,1
contemplation,1
and,1
recognition,1
all,1
have,1
