,frequency
urlLink,1
birth,9
The,5
American,1
Heritage,1
Dictionary,1
of,8
the,4
English,1
Language,1
Fourth,1
Edition,1
2000,1
PRONUNCIATION,1
brth,1
NOUN,1
1a,1
emergence,1
and,1
separation,1
offspring,1
from,2
body,1
mother,1
b,2
act,1
or,6
process,1
bearing,1
young,1
parturition,1
mare,1
s,2
second,1
c,2
circumstances,2
conditions,1
relating,1
to,1
this,1
event,1
as,1
its,1
time,1
location,1
an,1
incident,1
that,1
took,1
place,1
before,1
my,1
a,1
Bostonian,1
by,2
2a,1
set,1
characteristics,1
received,1
one,1
ancestors,1
inheritance,1
strong,1
willed,1
acquired,1
their,1
wealth,1
through,1
Origin,1
extraction,1
Swedish,1
humble,1
Noble,1
high,1
status,1
persons,1
3,1
A,1
beginning,1
commencement,1
