,frequency
urlLink,1
CHINESE,1
ART,2
AND,1
GREEK,1
by,4
Rumi,1
The,12
Prophet,1
said,2
There,2
are,4
some,1
who,2
see,1
me,1
the,33
same,1
light,3
in,5
which,1
I,4
am,1
seeing,2
them,4
Our,1
natures,1
one,2
Without,1
references,1
to,11
any,1
strands,1
of,8
lineage,1
without,1
refrences,1
texts,1
or,1
traditions,1
we,1
drink,1
life,1
water,1
together,1
Here,1
s,2
a,6
story,1
about,1
that,8
hidden,1
mystery,1
Chinese,6
and,16
Greeks,4
were,5
arguing,1
as,4
better,1
artists,1
king,3
We,1
ll,1
settle,1
this,3
matter,1
with,3
debate,1
began,2
talking,1
but,3
wouldn,1
t,3
say,1
anything,1
They,9
left,1
suggested,1
then,2
they,6
each,3
be,1
given,1
room,3
work,2
on,3
their,3
artistry,1
two,1
rooms,2
facing,1
other,1
divided,1
curtain,2
asked,1
for,1
hundred,1
colors,3
all,3
variations,1
morning,1
came,1
where,2
dyes,1
kept,1
took,2
no,3
not,1
part,1
our,1
went,1
cleaning,1
polishing,1
walls,3
All,1
day,2
every,2
made,1
those,1
pure,1
clear,2
an,1
open,1
sky,1
is,3
way,3
leads,1
from,5
colorlessness,1
Know,1
magnificent,1
variety,1
clouds,1
weather,1
comes,1
total,1
simplicity,1
sun,1
moon,1
finished,1
so,1
happy,1
beat,1
drums,1
joy,2
completion,1
entered,1
astonished,1
gorgeous,1
color,1
detail,1
pulled,1
dividing,1
figures,1
images,2
shimmeringly,1
reflected,1
Greek,2
lived,1
there,1
even,1
more,1
beautifully,1
always,1
changing,1
art,2
sufi,1
don,2
study,1
books,1
philosophical,1
thought,1
make,2
loving,1
clearer,2
No,1
wantings,1
anger,1
In,3
purity,1
receive,1
reflect,1
moment,1
here,1
stars,1
void,1
take,1
though,1
lighted,1
clarity,1
sees,2
your,2
learn,1
how,2
love,1
beauty,1
poems,1
You,1
dance,1
inside,2
my,2
chest,1
you,4
sometimes,1
do,1
sight,1
becomes,1
Drumsound,1
rises,1
air,1
its,1
throb,1
heart,1
A,1
voice,1
beats,1
says,1
know,1
tired,1
come,1
This,1
Are,1
jealous,1
ocean,1
generosity,1
Why,1
would,1
refuse,1
give,1
anyone,1
Fish,1
hold,1
sacred,1
liquid,1
cups,1
swim,1
huge,1
fluid,1
freedom,1
