,frequency
urlLink,3
The,5
Holy,11
Light,6
Inside,1
the,31
Sepulchre,4
Patriarch,2
prays,3
kneeling,1
and,10
reading,1
special,1
wishes,1
requesting,1
our,1
Lord,1
Jesus,1
Christ,1
to,3
send,1
His,1
as,4
a,5
gift,1
of,10
sanctification,1
for,1
people,3
And,1
in,4
absolute,1
quietness,1
at,1
hour,1
when,1
patriarch,2
wheeze,1
is,3
heard,1
almost,1
simultaneously,1
blue,1
white,1
lightnings,1
penetrate,1
from,2
everywhere,1
though,1
millions,1
photographic,1
flashes,1
turn,2
on,4
embracing,1
walls,1
all,1
lamps,1
light,1
up,1
miraculously,1
In,2
torches,1
holds,1
while,2
he,2
also,1
by,1
crowd,1
bursts,1
out,2
cheers,1
teardrops,1
joy,1
faith,1
run,1
eyes,1
For,1
few,1
minutes,3
doesnt,2
have,1
attributes,1
fire,2
This,1
happens,1
first,1
after,1
comes,1
gives,1
Anyone,1
can,1
touch,1
33,2
candles,1
burn,1
After,1
flame,1
normal,1
Telegraph,1
News,1
Fire,2
sets,1
Orthodox,5
rivalry,1
ablaze,1
Jerusalem,2
Seems,1
like,1
more,1
cynical,1
perspective,1
Hvidt,1
Miracle,1
miracle,1
occurs,1
every,1
year,1
Easter,4
Saturday,1
There,1
are,2
many,1
types,1
Christians,1
Syrian,1
Armenian,1
Russian,1
Greek,1
well,1
Copts,1
Church,1
alone,1
there,1
7,1
different,2
Christian,1
Denominations,1
date,2
fixed,1
according,1
Julian,1
Calendar,1
not,1
usual,1
Western,1
European,1
Gregorian,1
calendar,1
which,1
means,1
that,1
their,1
normally,1
falls,1
than,1
Protestant,1
Catholic,1
