,frequency
5,1
30,1
Wake,1
Up,1
Call,1
The,1
dream,1
ended,1
abruptly,1
your,2
voice,1
on,1
the,5
line,1
and,10
I,7
couldn,1
t,1
roll,1
over,2
turn,1
it,1
off,1
knowing,1
time,2
is,4
too,1
short,1
to,2
make,1
decisions,1
You,2
tell,4
me,5
what,4
love,2
unbroken,1
speech,1
poetry,1
before,1
sun,1
up,1
you,4
again,2
listen,2
but,2
there,1
more,1
in,2
my,4
silence,1
inner,1
abacus,1
clicking,1
clacking,1
against,1
crackling,1
static,1
that,2
does,1
not,3
come,1
from,2
a,1
clear,1
connection,1
am,1
afraid,2
of,1
have,1
no,1
for,2
these,1
parlor,1
games,1
cheap,1
satoris,1
leaving,1
others,1
open,1
mouthed,1
astonished,1
dealt,1
those,2
same,3
cards,1
eight,1
half,1
years,1
ago,1
ego,1
fed,1
by,1
eyes,1
hunger,1
confirmation,1
seldom,1
remembered,1
next,1
day,1
so,1
repetition,1
continues,1
want,1
because,1
are,1
hear,1
words,1
lips,1
an,1
instant,1
crack,1
mirror,1
or,1
reflect,1
something,1
will,1
remember,1
tomorrow,1
