,frequency
THE,1
LAST,1
WORD,1
Even,1
as,4
I,14
reach,1
my,11
door,1
the,22
drama,1
of,9
you,12
continues,1
train,1
whistle,2
blow,1
outside,1
window,1
and,16
cried,1
out,1
we,1
raced,1
to,9
catch,1
5,1
40,1
Why,1
does,1
this,1
have,3
be,3
so,1
dramatic,1
he,1
said,2
Heather,1
wouldn,1
t,1
it,3
any,2
other,1
way,1
Train,1
blows,1
a,4
last,3
time,2
your,3
meaning,1
goodbye,1
choosing,1
myself,1
at,3
over,2
What,2
healing,1
forms,1
take,1
place,3
warm,1
bath,1
peace,1
little,1
gentle,1
put,1
grief,1
Back,1
in,2
box,1
hum,1
computer,1
planes,1
overhead,1
dancing,1
low,1
light,1
flannel,1
against,1
skin,1
breathing,1
again,1
will,6
not,2
latched,1
man,1
s,1
cage,1
There,3
is,7
no,2
combination,1
love,1
or,1
lock,1
cut,1
off,1
guard,1
protect,1
palace,1
with,1
curiosity,1
having,1
learned,1
art,1
questioning,1
witness,1
vicarious,1
observation,1
eating,1
emotions,1
dipping,1
bread,1
licking,1
fingers,1
clean,1
such,1
thing,1
too,1
close,1
easy,1
spot,1
amindst,1
blackness,1
eyelid,1
curtains,1
drawn,1
Ignite,1
into,3
flame,1
sparks,1
wheels,1
braking,1
every,2
inside,2
awakening,1
This,2
one,1
write,1
for,2
shallow,1
cave,1
doubt,1
webs,1
extending,1
across,1
space,1
death,1
doorframe,1
Damn,1
water,1
that,4
drowns,1
itself,1
air,1
suffocates,1
fire,1
leaving,1
ash,1
earth,1
can,1
bear,1
these,1
burdens,1
nor,1
count,1
weight,1
boxes,1
shackled,1
ankles,1
because,2
were,1
afraid,1
Step,1
up,1
demand,1
rightful,1
Empty,1
barrels,1
regret,1
shame,1
Throw,1
has,1
been,2
wind,1
You,1
never,1
who,1
are,2
right,1
now,1
And,5
if,4
stamp,1
feet,1
scream,1
then,1
maybe,1
leave,2
me,2
alone,1
where,1
want,1
stepping,1
aside,1
Sorry,1
China,1
all,1
prophesies,1
fulfilled,1
tell,1
story,1
nothingness,1
remember,1
nothing,1
gesso,1
canvas,1
press,1
delete,1
button,1
move,1
on,1
what,1
do,1
well,1
think,2
hurts,1
just,2
moment,1
blame,1
moon,1
truth,2
known,1
when,1
named,1
missing,1
picture,1
images,1
from,1
electrons,1
flash,1
burn,1
oblivion,1
soup,1
