,frequency
DISJOINTED,1
Who,1
am,1
I,1
to,4
tell,1
you,1
stay,1
and,4
master,1
the,8
infinite,1
complexities,1
of,2
unknown,1
now,1
when,2
power,1
struggles,1
weigh,1
heavy,2
on,2
scales,1
shucked,1
off,1
with,1
a,3
borrowed,1
knife,1
shining,1
in,3
early,1
light,1
like,2
rainbow,1
fingernails,1
missing,2
piece,2
is,1
always,1
or,7
it,1
would,1
not,2
be,1
there,1
are,2
no,1
stand,1
alones,1
one,2
offs,1
this,1
that,1
creation,1
believe,1
something,2
better,1
different,1
new,1
dreams,1
analyzed,1
shown,1
television,1
for,2
masses,1
wanting,1
reality,1
truth,1
does,1
connect,1
them,1
soft,1
edges,1
day,1
at,1
home,1
incapable,1
being,1
listener,1
act,1
alone,1
what,1
purpose,1
vision,1
adjustment,1
rain,1
from,2
these,1
clouds,1
boxes,1
stacked,1
waiting,1
grander,1
kick,1
ass,1
never,1
coming,1
s,1
own,1
foot,1
