,frequency
CLOSER,1
Holding,1
in,6
feelings,2
drawn,1
and,7
quartered,1
by,1
possible,1
fantasies,1
improbable,1
futures,1
I,7
am,5
wonder,1
awe,1
She,1
gave,1
me,1
a,2
sample,1
bottle,1
of,4
perfume,1
called,1
Miracle,1
to,6
use,1
for,2
such,1
adventures,1
but,3
so,1
far,1
no,1
water,2
has,1
turned,1
wine,1
beside,1
myself,2
inside,1
rehearsing,1
rehashing,1
afraid,1
pick,1
up,1
the,5
phone,1
call,1
you,1
event,1
it,1
may,1
ring,1
You,1
are,1
living,1
different,1
time,2
know,2
too,1
well,1
pretend,1
now,1
my,2
minutes,1
pass,2
same,1
as,2
yours,1
measured,1
mixing,1
metric,1
increments,1
The,1
window,1
opportunity,1
this,1
is,2
known,1
days,1
towards,1
your,1
arrival,1
though,1
leaning,1
forward,1
unsure,1
about,2
all,2
what,2
willing,1
sacrifice,1
their,1
name,1
Such,1
statements,1
come,1
easy,1
imagined,1
It,1
eyes,1
full,1
stars,1
an,1
inner,1
knowing,1
just,1
how,1
moon,1
will,1
look,1
tonight,1
rising,1
above,1
