,frequency
urlLink,1
Osho,1
Zen,1
Tarot,1
Only,1
when,1
we,2
break,1
through,1
the,5
cage,1
of,3
our,3
conditioning,1
and,6
reach,1
truth,1
own,1
hearts,1
can,2
begin,1
to,5
see,1
life,1
as,2
it,3
really,1
is,3
This,1
card,1
challenges,1
us,1
move,1
away,1
from,1
preoccupations,1
with,1
other,2
spaces,1
times,1
stay,1
alert,1
what,2
happening,1
in,2
here,1
now,1
Life,1
a,2
great,1
ocean,1
which,1
you,3
play,1
if,2
drop,1
all,1
your,4
judgments,1
preferences,1
attachment,1
details,1
long,1
term,1
plans,1
Be,1
available,1
comes,2
way,1
And,1
don,1
t,1
worry,1
stumble,1
or,1
fall,1
just,1
pick,1
yourself,2
up,1
dust,1
off,1
have,1
good,1
laugh,1
carry,1
on,1
Good,1
advice,1
I,1
needed,1
today,1
hs,1
