,frequency
MILAREPA,1
S,1
DANCE,1
Maybe,1
dreams,1
are,2
just,1
the,12
overreaching,1
of,3
money,2
s,1
excuse,1
for,5
not,2
being,1
real,1
enough,2
or,1
owning,1
pain,1
rented,1
out,3
My,1
grandmother,1
was,1
dying,1
as,2
paid,1
nurse,1
held,1
her,3
hand,1
and,4
I,5
asked,1
my,1
Mother,1
if,1
this,2
is,3
what,1
buys,1
In,1
silent,1
shame,1
knew,1
truth,1
no,1
books,1
bold,1
to,4
hold,1
words,1
am,1
born,1
wound,1
made,1
in,3
earth,1
by,1
accident,1
look,2
sky,2
answers,1
clouds,1
free,1
all,1
moon,1
rising,1
reliable,1
egg,1
letting,1
go,1
womb,1
She,1
woman,1
he,4
looking,1
doesn,1
t,1
believe,1
she,2
exists,1
Even,2
still,2
hands,1
stretch,1
thumb,1
forefinger,1
holding,1
fragile,1
peace,1
breathing,1
lights,1
up,1
room,1
darker,1
than,1
knows,1
reaching,1
ways,1
can,2
see,1
only,1
feel,1
understands,1
