,frequency
Voyeurism,1
urlLink,1
War,2
in,21
the,87
digital,2
age,1
Did,1
you,1
see,1
that,19
by,8
Francis,1
Till,1
Digital,1
technology,4
is,13
bringing,1
war,3
to,40
world,2
new,2
sometimes,1
astonishingly,1
immediate,1
ways,1
and,22
development,1
not,4
always,2
welcome,1
Anyone,1
caught,2
without,2
a,21
television,7
for,11
example,2
can,3
watch,1
free,1
live,3
webcast,1
of,34
downtown,1
Bagdhad,4
on,15
computer,2
screen,1
24,1
7,1
courtesy,1
BBC,6
News,4
That,2
link,3
works,1
internet,3
capable,1
PDAs,1
way,1
which,3
hook,1
up,5
wireless,1
nets,1
provide,1
broadband,1
streams,1
anyone,1
an,7
802,1
11x,1
cloud,1
even,4
over,7
coffee,1
Starbucks,1
anywhere,1
Very,1
early,1
monday,1
morning,1
camera,2
was,13
trained,1
bank,1
Tigris,2
river,4
as,4
Iraqi,4
soldiers,4
police,1
combed,1
reeds,2
shore,1
search,2
what,7
later,1
reported,4
be,6
two,3
downed,1
American,6
pilots,3
The,8
fired,1
their,5
automatic,1
weapons,1
into,6
violating,1
whatever,1
passes,2
these,2
days,2
rules,1
handling,1
capture,1
small,1
boats,1
flitted,1
about,3
water,1
angry,1
crowds,1
gathered,2
bridge,1
along,1
road,1
audio,1
feed,3
from,11
adequate,1
loud,1
sounds,2
like,1
traffic,4
bombs,2
excited,1
voices,1
crowd,4
some,3
gunfire,1
Al,4
Jazeera,4
cameramen,1
were,10
with,5
moments,2
after,3
webstream,4
fed,1
images,3
computers,2
all,6
very,1
similar,2
pictures,1
began,4
bloom,1
Qatar,1
based,2
station,1
put,2
its,4
satellites,2
On,2
4,2
talking,1
heads,1
newsroom,1
taking,3
story,1
beginning,1
it,9
out,6
global,1
audience,2
s,9
duplicate,1
news,3
channel,1
broadcast,3
slight,1
variations,1
at,10
times,1
shows,1
presenters,2
during,1
breaks,1
According,3
RAF,1
sources,1
said,5
they,4
could,1
account,1
flights,1
none,1
missing,4
Within,1
10,2
minutes,1
had,12
quotes,1
senior,1
officials,1
Pentagon,1
making,1
statements,1
aircraft,2
Yet,1
clearly,1
something,1
place,1
banks,1
where,1
begun,1
tossing,1
torches,1
hoping,1
burn,1
hiding,1
airmen,2
point,2
one,2
pilot,1
been,9
captured,2
searching,1
second,2
airman,1
both,1
seen,2
parachuting,1
airplane,2
shot,4
down,5
did,1
use,1
modifiers,1
Sky,2
inserting,1
tag,1
frames,1
onto,1
picture,1
quoted,1
US,2
Central,1
Command,1
saying,2
no,5
coalition,1
planes,3
sky,1
show,1
kind,1
eerie,1
charcoal,1
grey,1
due,2
plumes,1
burning,1
oil,1
pits,1
lit,1
earlier,2
day,3
futile,1
attempt,1
mask,1
targets,1
missiles,1
Meanwhile,1
webcam,1
incoming,1
air,2
attack,2
Hours,1
before,3
webcams,1
cameras,4
streamed,1
long,1
range,1
bombers,2
leaving,1
remote,1
bases,1
Now,1
quite,1
possibly,1
arriving,1
target,2
A,1
full,1
civilians,1
exposed,1
too,1
far,1
away,1
shelters,1
reach,2
safety,1
today,3
As,1
break,1
heading,1
cover,1
word,1
came,2
Secretary,1
Defense,1
Donald,1
Rumsfeld,2
indeed,2
UK,1
warplane,1
Not,1
Tornado,1
Patriot,1
missile,1
but,2
another,1
But,4
then,1
revealed,1
he,2
speaking,1
only,4
general,1
terms,1
specific,1
knowlege,1
And,4
finally,1
astute,1
reporter,3
pointed,1
many,1
things,1
equipment,2
airplanes,1
parachutes,1
Which,1
might,1
explain,1
conspicuous,1
absence,1
crashed,1
World,1
unfortunately,1
anchored,1
mid,1
afternoon,1
London,1
time,2
hour,2
earnest,1
stringer,1
allied,1
scene,1
firmer,1
grasp,1
events,1
reminding,1
somewhat,1
febrile,1
broadcaster,1
Washington,1
To,1
avail,1
because,1
matter,1
how,1
good,1
becomes,1
users,1
will,1
absorb,1
are,6
willing,1
take,1
In,2
America,1
England,1
Australia,1
countries,1
flying,1
danger,1
families,1
would,2
have,3
watching,2
screens,1
televisions,1
dread,1
They,1
everything,1
according,2
raw,1
testimony,1
Nancy,1
Chamberlin,1
wife,1
fallen,1
Marine,1
who,2
told,2
NBC,2
anchor,1
Tom,1
Browkaw,1
she,2
deeply,1
admired,1
doing,1
bring,1
our,1
homes,1
mothers,1
wives,1
there,4
murder,1
It,3
heartbreak,1
We,2
t,1
leave,1
Every,1
tank,1
every,1
helicopter,1
Is,1
my,1
son,1
After,1
hung,1
phone,1
Brokaw,1
broke,1
Behind,1
everyone,1
those,2
graphics,1
life,1
risk,1
LostRemote,1
drew,1
closer,1
authorities,1
admitted,1
perhaps,1
plane,1
difficult,2
lie,1
when,2
Even,1
50,1
miles,1
per,1
Spectacular,1
footage,1
David,1
Bloom,1
has,3
become,1
staple,1
devoting,1
share,1
network,1
being,1
made,1
possible,1
truck,1
sized,1
transmision,1
platform,1
keeps,1
honed,1
while,2
rampaging,1
across,1
terrain,1
Maritime,1
Telecommunications,1
Network,1
MTN,1
Miramar,1
Florida,1
broadcasts,1
must,1
believed,2
though,1
ALL,1
websites,2
national,1
state,1
agency,1
government,2
still,2
online,1
Friday,1
although,1
working,1
poorly,1
under,1
analysts,1
huge,1
surges,1
appear,1
abandoned,1
most,1
part,2
however,1
date,1
information,1
broken,2
links,2
feeds,1
By,1
Sunday,1
night,2
almost,1
impossible,1
any,1
Uruklink,5
sites,2
Iraq,3
spash,1
page,1
easily,1
accessible,1
coverage,1
Agency,1
site,4
system,1
trouble,1
if,1
contains,1
outdated,1
former,1
website,2
Satellite,1
Channel,1
www,2
iraqtv,1
ws,1
since,2
taken,1
appears,1
Christian,1
expatriate,1
group,1
dedicated,1
overthrow,1
regime,1
Brian,1
McWilliams,2
pc,1
radio,1
com,1
Web,1
surfers,1
encountered,1
intermittent,1
problems,1
reaching,1
net,3
main,2
launched,1
initial,1
Wednesday,1
access,1
difficulties,1
apparently,1
surge,1
Internet,1
visitors,2
rather,1
than,1
damage,1
bombing,1
fact,1
hitting,1
record,2
levels,1
counters,1
homepage,1
000,2
visits,1
yesterday,1
pace,1
hit,1
14,1
represent,1
busiest,1
counter,1
installed,1
December,1
previous,1
occurred,1
Feb,1
9,1
address,1
published,1
Drudge,1
Report,1
Politech,1
web,1
newsgroup,1
run,1
journalist,1
Declan,1
McCullagh,1
may,1
visible,1
outside,1
country,2
mail,1
servers,1
operational,1
responding,1
ping,1
inquiries,1
suggest,1
sending,1
email,1
Saddam,1
nbr,1
co,1
nz,1
